delta,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
47.2559928894043,15,1080,2024-02-16 16:53:51.291285,Xavier,27.7,60.18976979969376,6,35
50.583839416503906,15,1080,2024-02-16 16:53:51.378156,Xavier,46.2,60.19022567573651,7,35
50.39834976196289,15,1080,2024-02-16 16:53:51.462394,Xavier,52.1,60.18538199278234,7,35
52.088022232055664,15,1080,2024-02-16 16:53:51.546613,Xavier,36.5,60.17284540160684,6,35
53.578853607177734,15,1080,2024-02-16 16:53:51.630984,Xavier,40.0,60.172617463585475,6,35
50.37331581115723,15,1080,2024-02-16 16:53:51.710490,Xavier,31.9,60.17552367335798,6,35
47.26696014404297,15,1080,2024-02-16 16:53:51.791077,Xavier,31.2,60.17552367335798,6,35
47.92618751525879,15,1080,2024-02-16 16:53:51.874421,Xavier,28.0,60.17654939445415,6,35
48.17700386047363,15,1080,2024-02-16 16:53:51.957219,Xavier,32.0,60.17295937061754,6,35
46.93317413330078,15,1080,2024-02-16 16:53:52.038172,Xavier,27.7,60.115518989231646,6,35
47.15561866760254,15,1080,2024-02-16 16:53:52.120880,Xavier,29.2,60.115518989231646,6,35
46.573638916015625,15,1080,2024-02-16 16:53:52.202550,Xavier,33.3,60.115291051210264,6,35
46.5695858001709,15,1080,2024-02-16 16:53:52.284902,Xavier,27.1,60.115291051210264,6,35
50.06003379821777,15,1080,2024-02-16 16:53:52.371066,Xavier,48.1,60.1091367246332,7,35
50.16303062438965,15,1080,2024-02-16 16:53:52.454317,Xavier,51.0,60.12942320853537,7,35
48.9349365234375,15,1080,2024-02-16 16:53:52.536298,Xavier,36.7,60.12777065788042,6,35
51.384687423706055,15,1080,2024-02-16 16:53:52.621231,Xavier,41.5,60.122642052399534,7,35
46.87333106994629,15,1080,2024-02-16 16:53:52.699223,Xavier,25.0,60.123496819979685,6,35
46.14424705505371,15,1080,2024-02-16 16:53:52.781992,Xavier,30.0,60.1232688819583,6,35
46.358346939086914,15,1080,2024-02-16 16:53:52.864870,Xavier,27.1,60.12606112272012,6,35
46.29349708557129,15,1080,2024-02-16 16:53:52.947867,Xavier,27.1,60.125605246677374,6,35
48.300981521606445,15,1080,2024-02-16 16:53:53.033719,Xavier,29.4,60.12514937063463,6,35
47.280311584472656,15,1080,2024-02-16 16:53:53.116085,Xavier,33.3,60.12469349459189,6,35
47.393083572387695,15,1080,2024-02-16 16:53:53.198820,Xavier,27.7,60.12423761854914,6,35
47.92451858520508,15,1080,2024-02-16 16:53:53.281890,Xavier,27.1,60.1237817425064,6,35
50.35257339477539,15,1080,2024-02-16 16:53:53.367348,Xavier,43.1,60.119564889111,7,35
51.201581954956055,15,1080,2024-02-16 16:53:53.452835,Xavier,51.0,60.136432302692576,7,35
49.363136291503906,15,1080,2024-02-16 16:53:53.535509,Xavier,33.3,60.14036423356125,6,35
52.85310745239258,15,1080,2024-02-16 16:53:53.622977,Xavier,47.2,60.14076312509865,7,35
49.85809326171875,15,1080,2024-02-16 16:53:53.702602,Xavier,55.1,60.14007931103453,7,35
49.61419105529785,15,1080,2024-02-16 16:53:53.785102,Xavier,32.7,60.1396234349918,6,35
49.08156394958496,15,1080,2024-02-16 16:53:53.867353,Xavier,29.2,60.1404212180666,6,35
47.63364791870117,15,1080,2024-02-16 16:53:53.948532,Xavier,29.2,60.1404212180666,6,35
47.03998565673828,15,1080,2024-02-16 16:53:54.031672,Xavier,28.6,60.1404212180666,6,35
47.631263732910156,15,1080,2024-02-16 16:53:54.114819,Xavier,28.6,60.14019328004522,6,35
47.64842987060547,15,1080,2024-02-16 16:53:54.198573,Xavier,27.5,60.13973740400248,6,35
47.91545867919922,15,1080,2024-02-16 16:53:54.281370,Xavier,31.4,60.139395496970415,6,35
49.678802490234375,15,1080,2024-02-16 16:53:54.367202,Xavier,46.0,60.14668951365434,7,35
51.09596252441406,15,1080,2024-02-16 16:53:54.453286,Xavier,51.9,60.14554982354748,7,35
47.99509048461914,15,1080,2024-02-16 16:53:54.533705,Xavier,34.0,60.14680348266502,6,35
52.637577056884766,15,1080,2024-02-16 16:53:54.622062,Xavier,39.2,60.14896889386807,6,35
47.765493392944336,15,1080,2024-02-16 16:53:54.699779,Xavier,31.9,60.14851301782532,6,35
48.11978340148926,15,1080,2024-02-16 16:53:54.782688,Xavier,30.6,60.14805714178257,6,35
48.059701919555664,15,1080,2024-02-16 16:53:54.865165,Xavier,32.7,60.14794317277189,6,35
47.97840118408203,15,1080,2024-02-16 16:53:54.947945,Xavier,34.0,60.14794317277189,6,35
48.42710494995117,15,1080,2024-02-16 16:53:55.030935,Xavier,27.1,60.14725935870777,6,35
48.770904541015625,15,1080,2024-02-16 16:53:55.114540,Xavier,30.0,60.14680348266502,6,35
48.958778381347656,15,1080,2024-02-16 16:53:55.197452,Xavier,30.0,60.146347606622285,6,35
47.940969467163086,15,1080,2024-02-16 16:53:55.279166,Xavier,31.2,60.145891730579535,6,35
49.64566230773926,15,1080,2024-02-16 16:53:55.364734,Xavier,45.3,60.146347606622285,7,35
50.83417892456055,15,1080,2024-02-16 16:53:55.450580,Xavier,46.0,60.14617665310625,7,35
51.5286922454834,15,1080,2024-02-16 16:53:55.536582,Xavier,34.0,60.15181811913523,6,35
49.13806915283203,15,1080,2024-02-16 16:53:55.616734,Xavier,44.9,60.155180204950476,7,35
50.75335502624512,15,1080,2024-02-16 16:53:55.700581,Xavier,28.6,60.154724328907726,6,35
48.010826110839844,15,1080,2024-02-16 16:53:55.780240,Xavier,32.0,60.154724328907726,6,35
49.96156692504883,15,1080,2024-02-16 16:53:55.864745,Xavier,32.0,60.15107732056576,6,35
48.08807373046875,15,1080,2024-02-16 16:53:55.945500,Xavier,29.8,60.16520947789087,6,35
47.40405082702637,15,1080,2024-02-16 16:53:56.027596,Xavier,29.2,60.16139151603288,6,35
49.01719093322754,15,1080,2024-02-16 16:53:56.111780,Xavier,28.6,60.161163578011504,6,35
47.193050384521484,15,1080,2024-02-16 16:53:56.192336,Xavier,29.8,60.161163578011504,6,35
47.72353172302246,15,1080,2024-02-16 16:53:56.275633,Xavier,35.3,60.161163578011504,6,35
48.84171485900879,15,1080,2024-02-16 16:53:56.359747,Xavier,44.0,60.17085094391984,7,35
49.85404014587402,15,1080,2024-02-16 16:53:56.444206,Xavier,50.9,60.16481058635347,7,35
47.59669303894043,15,1080,2024-02-16 16:53:56.525353,Xavier,40.0,60.16065071746341,6,35
50.6131649017334,15,1080,2024-02-16 16:53:56.612168,Xavier,35.3,60.1628731131718,6,35
48.157453536987305,15,1080,2024-02-16 16:53:56.692635,Xavier,34.7,60.16520947789087,6,35
48.11549186706543,15,1080,2024-02-16 16:53:56.775851,Xavier,29.2,60.16520947789087,6,35
50.86493492126465,15,1080,2024-02-16 16:53:56.861037,Xavier,32.0,60.16520947789087,6,35
48.920392990112305,15,1080,2024-02-16 16:53:56.943998,Xavier,29.4,60.16498153986949,6,35
51.6355037689209,15,1080,2024-02-16 16:53:57.029583,Xavier,30.0,60.16475360184812,6,35
54.63361740112305,15,1080,2024-02-16 16:53:57.114899,Xavier,28.0,60.16429772580537,6,35
51.42474174499512,15,1080,2024-02-16 16:53:57.194135,Xavier,32.7,60.16384184976263,6,35
48.044681549072266,15,1080,2024-02-16 16:53:57.273541,Xavier,28.9,60.16338597371988,6,35
49.87287521362305,15,1080,2024-02-16 16:53:57.358482,Xavier,45.1,60.17734717752896,7,35
49.39436912536621,15,1080,2024-02-16 16:53:57.441054,Xavier,51.0,60.17062300589847,7,35
48.51722717285156,15,1080,2024-02-16 16:53:57.523159,Xavier,38.3,60.178771790162536,6,35
53.31778526306152,15,1080,2024-02-16 16:53:57.610614,Xavier,35.8,60.17142078897327,6,35
48.148393630981445,15,1080,2024-02-16 16:53:57.688192,Xavier,32.6,60.168115687663374,6,35
49.54051971435547,15,1080,2024-02-16 16:53:57.772138,Xavier,30.0,60.16788774964199,6,35
48.597097396850586,15,1080,2024-02-16 16:53:57.853557,Xavier,26.5,60.16857156370611,6,35
49.912214279174805,15,1080,2024-02-16 16:53:57.937495,Xavier,29.2,60.16879950172749,6,35
47.922611236572266,15,1080,2024-02-16 16:53:58.018298,Xavier,30.6,60.16834362568474,6,35
49.16954040527344,15,1080,2024-02-16 16:53:58.102279,Xavier,32.0,60.168115687663374,6,35
48.035383224487305,15,1080,2024-02-16 16:53:58.184173,Xavier,34.0,60.17124983545724,6,35
49.36408996582031,15,1080,2024-02-16 16:53:58.268152,Xavier,28.0,60.17102189743587,6,35
50.58002471923828,15,1080,2024-02-16 16:53:58.352929,Xavier,40.8,60.18315959707395,7,35
51.82790756225586,15,1080,2024-02-16 16:53:58.437655,Xavier,50.0,60.1807092633442,7,35
50.24909973144531,15,1080,2024-02-16 16:53:58.520197,Xavier,41.2,60.18287467454725,7,35
54.46600914001465,15,1080,2024-02-16 16:53:58.608661,Xavier,40.4,60.1816210154297,6,35
50.603628158569336,15,1080,2024-02-16 16:53:58.687668,Xavier,34.8,60.18475516322357,6,35
49.55267906188965,15,1080,2024-02-16 16:53:58.768961,Xavier,31.9,60.18429928718082,6,35
49.03554916381836,15,1080,2024-02-16 16:53:58.851080,Xavier,32.0,60.1836154731167,6,35
48.32315444946289,15,1080,2024-02-16 16:53:58.932940,Xavier,33.3,60.18407134915945,6,35
51.459312438964844,15,1080,2024-02-16 16:53:59.018707,Xavier,28.0,60.18429928718082,6,35
51.62763595581055,15,1080,2024-02-16 16:53:59.102104,Xavier,33.3,60.18509707025562,6,35
49.0570068359375,15,1080,2024-02-16 16:53:59.183295,Xavier,27.7,60.18555294629837,6,35
50.44078826904297,15,1080,2024-02-16 16:53:59.267430,Xavier,26.5,60.18350150410602,6,35
50.531864166259766,15,1080,2024-02-16 16:53:59.350985,Xavier,42.3,60.18395738014877,7,35
56.03837966918945,15,1080,2024-02-16 16:53:59.440157,Xavier,51.9,60.196323017808226,7,35
54.251670837402344,15,1080,2024-02-16 16:53:59.521686,Xavier,44.9,60.195183327701365,7,35
52.004098892211914,15,1080,2024-02-16 16:53:59.602653,Xavier,37.5,60.19643698681891,6,35
54.92687225341797,15,1080,2024-02-16 16:53:59.688170,Xavier,35.8,60.19643698681891,6,35
51.709651947021484,15,1080,2024-02-16 16:53:59.767827,Xavier,33.3,60.194157606605195,6,35
56.78963661193848,15,1080,2024-02-16 16:53:59.856319,Xavier,32.1,60.19831747549523,6,35
49.13640022277832,15,1080,2024-02-16 16:53:59.931476,Xavier,29.5,60.19808953747386,6,35
50.3690242767334,15,1080,2024-02-16 16:54:00.016624,Xavier,43.4,60.19922922758073,7,35
50.84681510925293,15,1080,2024-02-16 16:54:00.100013,Xavier,50.0,60.19900128955935,7,35
50.50802230834961,15,1080,2024-02-16 16:54:00.182461,Xavier,32.7,60.19877335153798,6,35
