size,delta,device_type,cpu,memory,consumption,timestamp,gpu
10,23,PC,3,19,72,2024-03-19 17:25:26.581920,0
10,22,PC,0,19,69,2024-03-19 17:25:26.606324,0
10,25,PC,3,19,72,2024-03-19 17:25:26.634805,0
10,24,PC,3,19,72,2024-03-19 17:25:26.661313,0
10,24,PC,9,19,77,2024-03-19 17:25:26.687813,0
10,25,PC,3,19,72,2024-03-19 17:25:26.715101,0
10,23,PC,0,19,69,2024-03-19 17:25:26.740671,0
10,23,PC,10,19,78,2024-03-19 17:25:26.765875,0
10,23,PC,3,19,72,2024-03-19 17:25:26.791397,0
10,23,PC,0,19,69,2024-03-19 17:25:26.816561,0
10,24,PC,0,19,69,2024-03-19 17:25:26.842645,0
10,24,PC,0,19,69,2024-03-19 17:25:26.869412,0
10,23,PC,6,19,74,2024-03-19 17:25:26.895398,0
10,24,PC,5,19,74,2024-03-19 17:25:26.922018,0
10,25,PC,0,19,69,2024-03-19 17:25:26.949907,0
10,23,PC,0,19,69,2024-03-19 17:25:26.975118,0
10,22,PC,0,19,69,2024-03-19 17:25:26.999374,0
10,24,PC,0,19,69,2024-03-19 17:25:27.025513,0
10,22,PC,3,19,72,2024-03-19 17:25:27.050520,0
10,25,PC,5,19,73,2024-03-19 17:25:27.078092,0
10,25,PC,3,19,72,2024-03-19 17:25:27.105099,0
10,24,PC,0,19,69,2024-03-19 17:25:27.131935,0
10,23,PC,5,19,74,2024-03-19 17:25:27.157617,0
10,23,PC,0,19,69,2024-03-19 17:25:27.182837,0
10,23,PC,3,19,72,2024-03-19 17:25:27.208003,0
10,23,PC,6,19,74,2024-03-19 17:25:27.232026,0
10,26,PC,3,19,72,2024-03-19 17:25:27.260217,0
10,24,PC,6,19,74,2024-03-19 17:25:27.286237,0
10,25,PC,6,19,75,2024-03-19 17:25:27.313718,0
10,24,PC,5,19,74,2024-03-19 17:25:27.340427,0
10,23,PC,6,19,74,2024-03-19 17:25:27.365796,0
10,24,PC,8,19,76,2024-03-19 17:25:27.390967,0
10,24,PC,0,19,69,2024-03-19 17:25:27.417217,0
10,23,PC,3,19,72,2024-03-19 17:25:27.443016,0
10,23,PC,6,19,74,2024-03-19 17:25:27.468529,0
10,24,PC,0,19,69,2024-03-19 17:25:27.494987,0
10,24,PC,6,19,74,2024-03-19 17:25:27.521758,0
10,24,PC,0,19,69,2024-03-19 17:25:27.547996,0
10,26,PC,0,19,69,2024-03-19 17:25:27.576237,0
10,31,PC,0,19,69,2024-03-19 17:25:27.610370,0
10,37,PC,31,19,96,2024-03-19 17:25:27.651327,0
10,30,PC,21,19,88,2024-03-19 17:25:27.683579,0
10,29,PC,36,19,100,2024-03-19 17:25:27.716177,0
10,32,PC,14,19,82,2024-03-19 17:25:27.749754,0
10,37,PC,0,19,69,2024-03-19 17:25:27.790452,0
10,32,PC,19,19,86,2024-03-19 17:25:27.825245,0
10,29,PC,34,19,99,2024-03-19 17:25:27.856825,0
10,27,PC,5,19,74,2024-03-19 17:25:27.886058,0
10,28,PC,0,19,69,2024-03-19 17:25:27.922170,0
10,36,PC,23,19,89,2024-03-19 17:25:27.963140,0
10,36,PC,4,19,73,2024-03-19 17:25:28.002792,0
10,29,PC,0,19,69,2024-03-19 17:25:28.034942,0
10,25,PC,3,19,72,2024-03-19 17:25:28.063488,0
10,24,PC,4,19,73,2024-03-19 17:25:28.089980,0
10,24,PC,6,19,74,2024-03-19 17:25:28.116296,0
10,26,PC,3,19,72,2024-03-19 17:25:28.145198,0
10,24,PC,3,19,72,2024-03-19 17:25:28.171862,0
10,23,PC,0,19,69,2024-03-19 17:25:28.196987,0
10,24,PC,3,19,72,2024-03-19 17:25:28.223218,0
10,25,PC,4,19,73,2024-03-19 17:25:28.251060,0
10,25,PC,0,19,69,2024-03-19 17:25:28.279310,0
10,25,PC,3,19,72,2024-03-19 17:25:28.306964,0
10,27,PC,0,19,69,2024-03-19 17:25:28.336431,0
10,23,PC,3,19,72,2024-03-19 17:25:28.362256,0
10,23,PC,0,19,69,2024-03-19 17:25:28.387665,0
10,23,PC,0,19,69,2024-03-19 17:25:28.413070,0
10,23,PC,3,19,72,2024-03-19 17:25:28.439724,0
10,23,PC,0,19,69,2024-03-19 17:25:28.466007,0
10,23,PC,0,19,69,2024-03-19 17:25:28.491930,0
10,24,PC,3,19,72,2024-03-19 17:25:28.518456,0
10,23,PC,0,19,69,2024-03-19 17:25:28.544166,0
10,24,PC,0,19,69,2024-03-19 17:25:28.569321,0
10,23,PC,0,19,69,2024-03-19 17:25:28.594967,0
10,24,PC,0,19,69,2024-03-19 17:25:28.621001,0
10,25,PC,3,19,72,2024-03-19 17:25:28.649081,0
10,24,PC,0,19,69,2024-03-19 17:25:28.675887,0
10,24,PC,0,19,69,2024-03-19 17:25:28.702562,0
10,24,PC,0,19,69,2024-03-19 17:25:28.729443,0
10,23,PC,0,19,69,2024-03-19 17:25:28.755329,0
10,23,PC,5,19,74,2024-03-19 17:25:28.781079,0
10,23,PC,0,19,69,2024-03-19 17:25:28.806120,0
10,23,PC,3,19,72,2024-03-19 17:25:28.831392,0
10,23,PC,6,19,74,2024-03-19 17:25:28.857184,0
10,25,PC,3,19,72,2024-03-19 17:25:28.884583,0
10,25,PC,0,19,69,2024-03-19 17:25:28.911793,0
10,26,PC,0,19,69,2024-03-19 17:25:28.939068,0
10,25,PC,0,19,69,2024-03-19 17:25:28.966647,0
10,23,PC,3,19,72,2024-03-19 17:25:28.991740,0
10,23,PC,4,19,73,2024-03-19 17:25:29.017038,0
10,23,PC,0,19,69,2024-03-19 17:25:29.041646,0
10,24,PC,3,19,72,2024-03-19 17:25:29.067690,0
10,24,PC,0,19,69,2024-03-19 17:25:29.095188,0
10,24,PC,0,19,69,2024-03-19 17:25:29.121230,0
10,24,PC,0,19,69,2024-03-19 17:25:29.147788,0
10,24,PC,3,19,72,2024-03-19 17:25:29.174283,0
10,23,PC,0,19,69,2024-03-19 17:25:29.199321,0
10,24,PC,0,19,69,2024-03-19 17:25:29.224375,0
10,23,PC,0,19,69,2024-03-19 17:25:29.250151,0
10,25,PC,0,19,69,2024-03-19 17:25:29.277232,0
10,25,PC,6,19,74,2024-03-19 17:25:29.304654,0
10,23,PC,0,19,69,2024-03-19 17:25:29.331272,0
10,24,PC,0,19,69,2024-03-19 17:25:29.357372,0
10,23,PC,3,19,72,2024-03-19 17:25:29.382619,0
10,23,PC,3,19,72,2024-03-19 17:25:29.408236,0
10,23,PC,0,19,69,2024-03-19 17:25:29.433413,0
10,23,PC,3,19,72,2024-03-19 17:25:29.458973,0
10,23,PC,5,19,73,2024-03-19 17:25:29.484564,0
10,25,PC,0,19,69,2024-03-19 17:25:29.511736,0
10,25,PC,0,19,69,2024-03-19 17:25:29.538861,0
10,23,PC,0,19,69,2024-03-19 17:25:29.564888,0
10,26,PC,0,19,69,2024-03-19 17:25:29.592919,0
10,23,PC,3,19,72,2024-03-19 17:25:29.618446,0
10,22,PC,0,19,69,2024-03-19 17:25:29.643374,0
10,23,PC,0,19,69,2024-03-19 17:25:29.668470,0
10,23,PC,0,19,69,2024-03-19 17:25:29.693533,0
10,24,PC,0,19,69,2024-03-19 17:25:29.719745,0
10,24,PC,5,19,74,2024-03-19 17:25:29.747397,0
10,24,PC,3,19,72,2024-03-19 17:25:29.773444,0
10,24,PC,3,19,72,2024-03-19 17:25:29.799674,0
10,23,PC,0,19,69,2024-03-19 17:25:29.825124,0
10,23,PC,0,19,69,2024-03-19 17:25:29.850769,0
10,23,PC,5,19,74,2024-03-19 17:25:29.875039,0
10,25,PC,0,19,69,2024-03-19 17:25:29.902081,0
10,23,PC,6,19,74,2024-03-19 17:25:29.928001,0
10,24,PC,4,19,73,2024-03-19 17:25:29.954604,0
10,24,PC,0,19,69,2024-03-19 17:25:29.981075,0
10,25,PC,3,19,72,2024-03-19 17:25:30.008152,0
10,24,PC,3,19,72,2024-03-19 17:25:30.034223,0
10,23,PC,0,19,69,2024-03-19 17:25:30.058873,0
10,23,PC,0,19,69,2024-03-19 17:25:30.084381,0
10,22,PC,6,19,74,2024-03-19 17:25:30.108745,0
10,24,PC,0,19,69,2024-03-19 17:25:30.134784,0
10,24,PC,3,19,72,2024-03-19 17:25:30.161168,0
10,25,PC,3,19,72,2024-03-19 17:25:30.188778,0
10,25,PC,0,19,69,2024-03-19 17:25:30.216460,0
10,24,PC,0,19,69,2024-03-19 17:25:30.243046,0
10,22,PC,6,19,74,2024-03-19 17:25:30.267459,0
10,23,PC,0,19,69,2024-03-19 17:25:30.291893,0
10,23,PC,0,19,69,2024-03-19 17:25:30.317148,0
10,22,PC,0,19,69,2024-03-19 17:25:30.341732,0
10,24,PC,0,19,69,2024-03-19 17:25:30.369093,0
10,24,PC,0,19,69,2024-03-19 17:25:30.395494,0
10,24,PC,0,19,69,2024-03-19 17:25:30.421881,0
10,23,PC,0,19,69,2024-03-19 17:25:30.447429,0
10,23,PC,6,19,74,2024-03-19 17:25:30.472598,0
10,23,PC,0,19,69,2024-03-19 17:25:30.496827,0
10,24,PC,0,19,69,2024-03-19 17:25:30.523906,0
10,22,PC,3,19,72,2024-03-19 17:25:30.549176,0
10,25,PC,0,19,69,2024-03-19 17:25:30.576406,0
10,25,PC,0,19,69,2024-03-19 17:25:30.603497,0
10,24,PC,0,19,69,2024-03-19 17:25:30.628661,0
10,23,PC,0,19,69,2024-03-19 17:25:30.654735,0
10,24,PC,0,19,69,2024-03-19 17:25:30.680776,0
10,24,PC,0,19,69,2024-03-19 17:25:30.706898,0
10,23,PC,0,19,69,2024-03-19 17:25:30.731151,0
10,24,PC,0,19,69,2024-03-19 17:25:30.757720,0
10,24,PC,0,19,69,2024-03-19 17:25:30.784107,0
10,25,PC,0,19,69,2024-03-19 17:25:30.811160,0
10,26,PC,0,19,69,2024-03-19 17:25:30.839217,0
10,23,PC,3,19,72,2024-03-19 17:25:30.864762,0
10,23,PC,6,19,74,2024-03-19 17:25:30.889920,0
10,23,PC,0,19,69,2024-03-19 17:25:30.915062,0
10,23,PC,0,19,69,2024-03-19 17:25:30.940491,0
10,24,PC,6,19,74,2024-03-19 17:25:30.967386,0
10,25,PC,0,19,69,2024-03-19 17:25:30.994441,0
10,24,PC,0,19,69,2024-03-19 17:25:31.020901,0
10,23,PC,0,19,69,2024-03-19 17:25:31.046791,0
10,24,PC,0,19,69,2024-03-19 17:25:31.073167,0
10,23,PC,3,19,72,2024-03-19 17:25:31.098556,0
10,23,PC,0,19,69,2024-03-19 17:25:31.123758,0
10,24,PC,0,19,69,2024-03-19 17:25:31.150643,0
10,23,PC,6,19,74,2024-03-19 17:25:31.175744,0
10,24,PC,0,19,69,2024-03-19 17:25:31.203028,0
10,23,PC,0,19,69,2024-03-19 17:25:31.228982,0
10,24,PC,0,19,69,2024-03-19 17:25:31.254181,0
10,23,PC,0,19,69,2024-03-19 17:25:31.279906,0
10,23,PC,0,19,69,2024-03-19 17:25:31.304456,0
10,23,PC,0,19,69,2024-03-19 17:25:31.329544,0
10,22,PC,0,19,69,2024-03-19 17:25:31.354114,0
10,22,PC,3,19,72,2024-03-19 17:25:31.379132,0
10,25,PC,5,19,74,2024-03-19 17:25:31.406409,0
10,25,PC,0,19,69,2024-03-19 17:25:31.433596,0
10,26,PC,0,19,69,2024-03-19 17:25:31.462163,0
10,23,PC,0,19,69,2024-03-19 17:25:31.487847,0
10,24,PC,6,19,74,2024-03-19 17:25:31.514224,0
10,23,PC,6,19,74,2024-03-19 17:25:31.538624,0
10,24,PC,0,19,69,2024-03-19 17:25:31.564825,0
10,24,PC,0,19,69,2024-03-19 17:25:31.590861,0
10,25,PC,3,19,72,2024-03-19 17:25:31.617917,0
10,24,PC,0,19,69,2024-03-19 17:25:31.644753,0
10,24,PC,0,19,69,2024-03-19 17:25:31.670534,0
10,24,PC,0,19,69,2024-03-19 17:25:31.696630,0
10,23,PC,3,19,72,2024-03-19 17:25:31.721367,0
10,23,PC,0,19,69,2024-03-19 17:25:31.746717,0
10,25,PC,0,19,69,2024-03-19 17:25:31.773761,0
10,22,PC,3,19,72,2024-03-19 17:25:31.798325,0
10,25,PC,0,19,69,2024-03-19 17:25:31.825375,0
10,23,PC,0,19,69,2024-03-19 17:25:31.851329,0
10,24,PC,0,19,69,2024-03-19 17:25:31.877942,0
10,24,PC,0,19,69,2024-03-19 17:25:31.904092,0
10,24,PC,0,19,69,2024-03-19 17:25:31.930150,0
10,25,PC,9,19,77,2024-03-19 17:25:31.957196,0
10,23,PC,0,19,69,2024-03-19 17:25:31.983136,0
10,24,PC,0,19,69,2024-03-19 17:25:32.009196,0
10,24,PC,3,19,72,2024-03-19 17:25:32.035636,0
10,25,PC,0,19,69,2024-03-19 17:25:32.063745,0
10,26,PC,0,19,69,2024-03-19 17:25:32.091789,0
10,23,PC,0,19,69,2024-03-19 17:25:32.117439,0
10,23,PC,0,19,69,2024-03-19 17:25:32.142848,0
10,23,PC,0,19,69,2024-03-19 17:25:32.167945,0
10,23,PC,0,19,69,2024-03-19 17:25:32.192982,0
10,23,PC,5,19,74,2024-03-19 17:25:32.218749,0
10,25,PC,0,19,69,2024-03-19 17:25:32.246826,0
10,25,PC,0,19,69,2024-03-19 17:25:32.274918,0
10,25,PC,0,19,69,2024-03-19 17:25:32.302098,0
10,23,PC,0,19,69,2024-03-19 17:25:32.328235,0
10,24,PC,0,19,69,2024-03-19 17:25:32.354770,0
10,24,PC,0,19,69,2024-03-19 17:25:32.380828,0
10,25,PC,0,19,69,2024-03-19 17:25:32.408537,0
10,23,PC,6,19,74,2024-03-19 17:25:32.434368,0
10,25,PC,0,19,69,2024-03-19 17:25:32.462623,0
10,23,PC,0,19,69,2024-03-19 17:25:32.488363,0
10,25,PC,0,19,69,2024-03-19 17:25:32.515817,0
10,23,PC,0,19,69,2024-03-19 17:25:32.541481,0
10,23,PC,3,19,72,2024-03-19 17:25:32.566600,0
10,23,PC,0,19,69,2024-03-19 17:25:32.592050,0
10,23,PC,0,19,69,2024-03-19 17:25:32.617110,0
10,24,PC,3,19,72,2024-03-19 17:25:32.643794,0
10,25,PC,0,19,69,2024-03-19 17:25:32.670933,0
10,25,PC,0,19,69,2024-03-19 17:25:32.698009,0
10,27,PC,0,19,69,2024-03-19 17:25:32.727050,0
10,23,PC,0,19,69,2024-03-19 17:25:32.752879,0
10,24,PC,0,19,69,2024-03-19 17:25:32.778937,0
10,23,PC,0,19,69,2024-03-19 17:25:32.804348,0
10,25,PC,3,19,72,2024-03-19 17:25:32.831918,0
10,24,PC,0,19,69,2024-03-19 17:25:32.858598,0
10,26,PC,0,19,69,2024-03-19 17:25:32.886666,0
10,25,PC,0,19,69,2024-03-19 17:25:32.913727,0
10,25,PC,3,19,72,2024-03-19 17:25:32.941013,0
10,23,PC,0,19,69,2024-03-19 17:25:32.966919,0
10,24,PC,0,19,69,2024-03-19 17:25:32.992985,0
10,24,PC,3,19,72,2024-03-19 17:25:33.018457,0
10,25,PC,0,19,69,2024-03-19 17:25:33.046344,0
10,23,PC,0,19,69,2024-03-19 17:25:33.071974,0
10,24,PC,0,19,69,2024-03-19 17:25:33.098986,0
10,25,PC,0,19,69,2024-03-19 17:25:33.126371,0
10,24,PC,0,19,69,2024-03-19 17:25:33.153390,0
10,24,PC,3,19,72,2024-03-19 17:25:33.179555,0
10,23,PC,3,19,72,2024-03-19 17:25:33.204917,0
10,23,PC,6,19,74,2024-03-19 17:25:33.229980,0
10,23,PC,0,19,69,2024-03-19 17:25:33.255524,0
10,24,PC,5,19,74,2024-03-19 17:25:33.281873,0
10,24,PC,0,19,69,2024-03-19 17:25:33.308751,0
10,25,PC,6,19,74,2024-03-19 17:25:33.335773,0
10,26,PC,6,19,74,2024-03-19 17:25:33.364281,0
10,24,PC,10,19,78,2024-03-19 17:25:33.391004,0
10,23,PC,3,19,72,2024-03-19 17:25:33.416635,0
10,23,PC,3,19,72,2024-03-19 17:25:33.441913,0
10,24,PC,0,19,69,2024-03-19 17:25:33.468612,0
10,22,PC,0,19,69,2024-03-19 17:25:33.493236,0
10,24,PC,0,19,69,2024-03-19 17:25:33.520026,0
10,23,PC,0,19,69,2024-03-19 17:25:33.545949,0
10,24,PC,0,19,69,2024-03-19 17:25:33.572486,0
10,24,PC,3,19,72,2024-03-19 17:25:33.598829,0
10,23,PC,0,19,69,2024-03-19 17:25:33.624430,0
10,22,PC,0,19,69,2024-03-19 17:25:33.649390,0
10,24,PC,3,19,72,2024-03-19 17:25:33.675403,0
10,25,PC,6,19,74,2024-03-19 17:25:33.702688,0
10,24,PC,0,19,69,2024-03-19 17:25:33.729361,0
10,26,PC,3,19,72,2024-03-19 17:25:33.757987,0
10,23,PC,0,19,69,2024-03-19 17:25:33.784793,0
10,28,PC,0,19,69,2024-03-19 17:25:33.815045,0
10,26,PC,0,19,69,2024-03-19 17:25:33.843608,0
10,25,PC,9,19,77,2024-03-19 17:25:33.870615,0
10,25,PC,6,18,75,2024-03-19 17:25:33.897755,0
10,26,PC,11,18,79,2024-03-19 17:25:33.926867,0
10,25,PC,3,18,72,2024-03-19 17:25:33.955016,0
10,25,PC,0,18,69,2024-03-19 17:25:33.982480,0
10,26,PC,6,18,74,2024-03-19 17:25:34.011010,0
10,23,PC,6,18,74,2024-03-19 17:25:34.036559,0
10,23,PC,0,18,69,2024-03-19 17:25:34.062335,0
10,23,PC,0,18,69,2024-03-19 17:25:34.086923,0
10,23,PC,6,18,74,2024-03-19 17:25:34.112157,0
10,24,PC,6,18,74,2024-03-19 17:25:34.138166,0
10,24,PC,0,18,69,2024-03-19 17:25:34.165246,0
10,24,PC,3,18,72,2024-03-19 17:25:34.192036,0
10,25,PC,10,18,78,2024-03-19 17:25:34.219300,0
10,25,PC,3,18,72,2024-03-19 17:25:34.247341,0
10,24,PC,3,18,72,2024-03-19 17:25:34.273794,0
10,23,PC,6,18,74,2024-03-19 17:25:34.299371,0
10,25,PC,0,18,69,2024-03-19 17:25:34.326632,0
10,24,PC,6,18,74,2024-03-19 17:25:34.353399,0
10,24,PC,6,18,74,2024-03-19 17:25:34.380459,0
10,24,PC,0,18,69,2024-03-19 17:25:34.407067,0
10,23,PC,0,18,69,2024-03-19 17:25:34.432882,0
10,23,PC,3,18,72,2024-03-19 17:25:34.458576,0
10,23,PC,6,18,74,2024-03-19 17:25:34.484109,0
10,23,PC,0,18,69,2024-03-19 17:25:34.509393,0
10,23,PC,3,18,72,2024-03-19 17:25:34.534422,0
10,22,PC,6,18,74,2024-03-19 17:25:34.560174,0
10,24,PC,3,18,72,2024-03-19 17:25:34.586582,0
10,25,PC,6,18,74,2024-03-19 17:25:34.612693,0
10,25,PC,0,18,69,2024-03-19 17:25:34.640701,0
10,23,PC,0,18,69,2024-03-19 17:25:34.666441,0
10,23,PC,3,18,72,2024-03-19 17:25:34.691455,0
10,23,PC,0,18,69,2024-03-19 17:25:34.717160,0
10,24,PC,0,18,69,2024-03-19 17:25:34.743885,0
10,25,PC,6,18,75,2024-03-19 17:25:34.772166,0
10,24,PC,12,18,79,2024-03-19 17:25:34.799020,0
10,24,PC,6,18,74,2024-03-19 17:25:34.825785,0
10,25,PC,6,18,74,2024-03-19 17:25:34.852875,0
10,23,PC,6,18,74,2024-03-19 17:25:34.878364,0
10,23,PC,0,18,69,2024-03-19 17:25:34.903558,0
10,24,PC,6,18,74,2024-03-19 17:25:34.929246,0
10,25,PC,3,18,72,2024-03-19 17:25:34.957218,0
10,23,PC,0,18,69,2024-03-19 17:25:34.982970,0
10,23,PC,0,18,69,2024-03-19 17:25:35.009961,0
10,23,PC,3,18,72,2024-03-19 17:25:35.035445,0
10,25,PC,0,18,69,2024-03-19 17:25:35.062470,0
10,23,PC,3,18,72,2024-03-19 17:25:35.087888,0
10,23,PC,3,18,72,2024-03-19 17:25:35.113128,0
10,24,PC,6,18,74,2024-03-19 17:25:35.139344,0
10,23,PC,6,18,74,2024-03-19 17:25:35.164958,0
10,23,PC,0,18,69,2024-03-19 17:25:35.190694,0
10,25,PC,0,18,69,2024-03-19 17:25:35.218411,0
10,24,PC,0,18,69,2024-03-19 17:25:35.244851,0
10,27,PC,0,18,69,2024-03-19 17:25:35.273129,0
10,24,PC,3,18,72,2024-03-19 17:25:35.299816,0
10,23,PC,0,18,69,2024-03-19 17:25:35.324385,0
10,24,PC,3,18,72,2024-03-19 17:25:35.351188,0
10,23,PC,10,18,78,2024-03-19 17:25:35.376269,0
10,23,PC,3,18,72,2024-03-19 17:25:35.401275,0
10,26,PC,3,18,72,2024-03-19 17:25:35.429629,0
10,24,PC,6,18,74,2024-03-19 17:25:35.456601,0
10,24,PC,6,18,74,2024-03-19 17:25:35.482897,0
10,23,PC,6,18,74,2024-03-19 17:25:35.508595,0
10,25,PC,0,18,69,2024-03-19 17:25:35.535844,0
10,23,PC,6,18,74,2024-03-19 17:25:35.560879,0
10,24,PC,6,18,74,2024-03-19 17:25:35.587474,0
10,24,PC,6,18,74,2024-03-19 17:25:35.614178,0
10,24,PC,9,18,77,2024-03-19 17:25:35.640580,0
10,24,PC,0,18,69,2024-03-19 17:25:35.666804,0
10,24,PC,3,18,72,2024-03-19 17:25:35.693370,0
10,24,PC,5,18,74,2024-03-19 17:25:35.719419,0
10,24,PC,0,18,69,2024-03-19 17:25:35.746230,0
10,23,PC,3,18,72,2024-03-19 17:25:35.770320,0
10,22,PC,0,18,69,2024-03-19 17:25:35.794988,0
10,23,PC,0,18,69,2024-03-19 17:25:35.820272,0
10,24,PC,3,18,72,2024-03-19 17:25:35.847223,0
10,24,PC,0,18,69,2024-03-19 17:25:35.873713,0
10,26,PC,6,18,74,2024-03-19 17:25:35.901720,0
10,24,PC,6,18,74,2024-03-19 17:25:35.927725,0
10,23,PC,4,18,73,2024-03-19 17:25:35.953506,0
10,23,PC,0,18,69,2024-03-19 17:25:35.978738,0
10,23,PC,6,18,74,2024-03-19 17:25:36.004172,0
10,22,PC,0,18,69,2024-03-19 17:25:36.028829,0
10,24,PC,3,18,72,2024-03-19 17:25:36.055827,0
10,24,PC,3,18,72,2024-03-19 17:25:36.082024,0
10,24,PC,6,18,74,2024-03-19 17:25:36.108380,0
10,24,PC,6,18,74,2024-03-19 17:25:36.134781,0
10,22,PC,3,18,72,2024-03-19 17:25:36.159678,0
10,24,PC,0,18,69,2024-03-19 17:25:36.185856,0
10,24,PC,0,18,69,2024-03-19 17:25:36.211985,0
10,23,PC,9,18,77,2024-03-19 17:25:36.237318,0
10,24,PC,0,18,69,2024-03-19 17:25:36.264296,0
10,25,PC,3,18,72,2024-03-19 17:25:36.291795,0
10,23,PC,0,18,69,2024-03-19 17:25:36.317755,0
10,24,PC,6,18,74,2024-03-19 17:25:36.343217,0
10,24,PC,6,18,74,2024-03-19 17:25:36.369724,0
10,23,PC,0,18,69,2024-03-19 17:25:36.395061,0
10,23,PC,0,18,69,2024-03-19 17:25:36.420195,0
10,23,PC,6,18,74,2024-03-19 17:25:36.445699,0
10,24,PC,3,18,72,2024-03-19 17:25:36.472371,0
10,24,PC,0,18,69,2024-03-19 17:25:36.499059,0
10,25,PC,9,18,77,2024-03-19 17:25:36.528019,0
10,23,PC,6,18,74,2024-03-19 17:25:36.553523,0
10,22,PC,5,18,74,2024-03-19 17:25:36.578080,0
10,24,PC,0,18,69,2024-03-19 17:25:36.604358,0
10,23,PC,3,18,72,2024-03-19 17:25:36.629881,0
10,23,PC,0,18,69,2024-03-19 17:25:36.655401,0
10,25,PC,6,18,74,2024-03-19 17:25:36.682408,0
10,24,PC,0,18,69,2024-03-19 17:25:36.709208,0
10,25,PC,6,18,74,2024-03-19 17:25:36.736384,0
10,25,PC,0,18,69,2024-03-19 17:25:36.764299,0
10,24,PC,3,18,72,2024-03-19 17:25:36.790951,0
10,23,PC,6,18,74,2024-03-19 17:25:36.816159,0
10,25,PC,6,18,74,2024-03-19 17:25:36.843463,0
10,23,PC,6,18,74,2024-03-19 17:25:36.869275,0
10,25,PC,6,18,74,2024-03-19 17:25:36.897148,0
10,25,PC,6,18,74,2024-03-19 17:25:36.924728,0
10,24,PC,0,18,69,2024-03-19 17:25:36.951436,0
10,24,PC,6,18,74,2024-03-19 17:25:36.977898,0
10,23,PC,3,18,72,2024-03-19 17:25:37.003667,0
10,25,PC,6,18,74,2024-03-19 17:25:37.030913,0
10,24,PC,0,18,69,2024-03-19 17:25:37.058089,0
10,24,PC,3,18,72,2024-03-19 17:25:37.085144,0
10,24,PC,3,18,72,2024-03-19 17:25:37.112693,0
10,25,PC,0,18,69,2024-03-19 17:25:37.139795,0
10,25,PC,0,18,69,2024-03-19 17:25:37.167736,0
10,23,PC,0,18,69,2024-03-19 17:25:37.193076,0
10,23,PC,5,18,74,2024-03-19 17:25:37.218630,0
10,24,PC,3,18,72,2024-03-19 17:25:37.244151,0
10,25,PC,0,18,69,2024-03-19 17:25:37.270363,0
10,24,PC,6,18,74,2024-03-19 17:25:37.296594,0
10,25,PC,0,18,69,2024-03-19 17:25:37.324194,0
10,24,PC,3,18,72,2024-03-19 17:25:37.351662,0
10,24,PC,3,18,72,2024-03-19 17:25:37.378352,0
10,23,PC,0,18,69,2024-03-19 17:25:37.403652,0
10,24,PC,6,18,74,2024-03-19 17:25:37.429655,0
10,23,PC,0,18,69,2024-03-19 17:25:37.455025,0
10,25,PC,0,18,69,2024-03-19 17:25:37.482464,0
10,24,PC,6,18,74,2024-03-19 17:25:37.508470,0
10,24,PC,3,18,72,2024-03-19 17:25:37.535311,0
10,25,PC,4,18,73,2024-03-19 17:25:37.562593,0
10,25,PC,0,18,69,2024-03-19 17:25:37.589903,0
10,24,PC,0,18,69,2024-03-19 17:25:37.616201,0
10,23,PC,4,18,72,2024-03-19 17:25:37.641564,0
10,23,PC,4,18,73,2024-03-19 17:25:37.667335,0
10,23,PC,0,18,69,2024-03-19 17:25:37.692525,0
10,23,PC,6,18,74,2024-03-19 17:25:37.717968,0
10,25,PC,3,18,72,2024-03-19 17:25:37.746316,0
10,24,PC,0,18,69,2024-03-19 17:25:37.773188,0
10,25,PC,0,18,69,2024-03-19 17:25:37.801217,0
10,24,PC,0,18,69,2024-03-19 17:25:37.827445,0
10,23,PC,6,18,74,2024-03-19 17:25:37.852950,0
10,23,PC,0,18,69,2024-03-19 17:25:37.878486,0
10,23,PC,0,18,69,2024-03-19 17:25:37.904023,0
10,23,PC,0,18,69,2024-03-19 17:25:37.929962,0
10,25,PC,3,18,72,2024-03-19 17:25:37.957511,0
10,26,PC,3,18,72,2024-03-19 17:25:37.986201,0
10,25,PC,6,18,74,2024-03-19 17:25:38.013606,0
10,25,PC,0,18,69,2024-03-19 17:25:38.041072,0
10,24,PC,0,18,69,2024-03-19 17:25:38.067245,0
10,24,PC,0,18,69,2024-03-19 17:25:38.093771,0
10,24,PC,3,18,72,2024-03-19 17:25:38.119983,0
10,24,PC,6,18,74,2024-03-19 17:25:38.146488,0
10,24,PC,4,18,73,2024-03-19 17:25:38.173050,0
10,23,PC,0,18,69,2024-03-19 17:25:38.199405,0
10,24,PC,0,18,69,2024-03-19 17:25:38.225753,0
10,23,PC,3,18,72,2024-03-19 17:25:38.251762,0
10,23,PC,6,18,74,2024-03-19 17:25:38.275842,0
10,24,PC,0,18,69,2024-03-19 17:25:38.302308,0
10,23,PC,6,18,74,2024-03-19 17:25:38.327349,0
10,23,PC,6,18,74,2024-03-19 17:25:38.352854,0
10,26,PC,6,18,74,2024-03-19 17:25:38.381910,0
10,24,PC,6,18,74,2024-03-19 17:25:38.409426,0
10,26,PC,0,18,69,2024-03-19 17:25:38.436938,0
10,25,PC,12,18,80,2024-03-19 17:25:38.464536,0
10,23,PC,3,18,72,2024-03-19 17:25:38.489778,0
10,23,PC,0,18,69,2024-03-19 17:25:38.515428,0
