batch_size,delta,device_type,cpu,memory,consumption,timestamp,gpu
10,34,Laptop,7,78,19,2024-03-19 17:51:35.979426,0
10,38,Laptop,12,78,19,2024-03-19 17:51:36.018720,0
10,39,Laptop,17,78,19,2024-03-19 17:51:36.058401,0
10,34,Laptop,9,78,19,2024-03-19 17:51:36.093235,0
10,36,Laptop,10,78,19,2024-03-19 17:51:36.130117,0
10,35,Laptop,13,78,19,2024-03-19 17:51:36.166254,0
10,36,Laptop,10,78,19,2024-03-19 17:51:36.203188,0
10,33,Laptop,7,78,19,2024-03-19 17:51:36.237678,0
10,31,Laptop,5,78,19,2024-03-19 17:51:36.270014,0
10,31,Laptop,6,78,19,2024-03-19 17:51:36.301653,0
10,31,Laptop,6,78,19,2024-03-19 17:51:36.333197,0
10,31,Laptop,8,78,19,2024-03-19 17:51:36.365009,0
10,34,Laptop,10,78,19,2024-03-19 17:51:36.399888,0
10,33,Laptop,9,78,19,2024-03-19 17:51:36.434405,0
10,33,Laptop,5,78,19,2024-03-19 17:51:36.467938,0
10,31,Laptop,9,78,19,2024-03-19 17:51:36.499980,0
10,35,Laptop,7,78,19,2024-03-19 17:51:36.535486,0
10,34,Laptop,16,78,19,2024-03-19 17:51:36.570298,0
10,36,Laptop,10,78,19,2024-03-19 17:51:36.607770,0
10,34,Laptop,15,78,19,2024-03-19 17:51:36.642690,0
10,36,Laptop,8,78,19,2024-03-19 17:51:36.679618,0
10,35,Laptop,10,78,19,2024-03-19 17:51:36.716093,0
10,39,Laptop,7,78,19,2024-03-19 17:51:36.755777,0
10,33,Laptop,12,78,19,2024-03-19 17:51:36.790548,0
10,34,Laptop,9,78,19,2024-03-19 17:51:36.825762,0
10,32,Laptop,7,78,19,2024-03-19 17:51:36.858997,0
10,32,Laptop,7,78,19,2024-03-19 17:51:36.891491,0
10,32,Laptop,5,78,19,2024-03-19 17:51:36.924589,0
10,33,Laptop,12,78,19,2024-03-19 17:51:36.958912,0
10,36,Laptop,11,78,19,2024-03-19 17:51:36.995829,0
10,44,Laptop,15,78,19,2024-03-19 17:51:37.040661,0
10,42,Laptop,16,78,19,2024-03-19 17:51:37.083178,0
10,33,Laptop,5,78,19,2024-03-19 17:51:37.116692,0
10,32,Laptop,5,78,19,2024-03-19 17:51:37.149266,0
10,36,Laptop,8,78,19,2024-03-19 17:51:37.185766,0
10,33,Laptop,11,78,19,2024-03-19 17:51:37.219690,0
10,33,Laptop,5,78,19,2024-03-19 17:51:37.253652,0
10,49,Laptop,8,78,19,2024-03-19 17:51:37.303897,0
10,33,Laptop,7,78,19,2024-03-19 17:51:37.337599,0
10,31,Laptop,6,78,19,2024-03-19 17:51:37.369554,0
10,35,Laptop,8,78,19,2024-03-19 17:51:37.405174,0
10,45,Laptop,9,78,19,2024-03-19 17:51:37.451379,0
10,35,Laptop,8,78,19,2024-03-19 17:51:37.487636,0
10,30,Laptop,6,78,19,2024-03-19 17:51:37.518934,0
10,31,Laptop,11,78,19,2024-03-19 17:51:37.551079,0
10,36,Laptop,10,78,19,2024-03-19 17:51:37.587916,0
10,32,Laptop,5,78,19,2024-03-19 17:51:37.621067,0
10,31,Laptop,5,78,19,2024-03-19 17:51:37.653333,0
10,34,Laptop,21,78,20,2024-03-19 17:51:37.688305,0
10,34,Laptop,19,78,20,2024-03-19 17:51:37.722927,0
10,32,Laptop,9,78,19,2024-03-19 17:51:37.755620,0
10,30,Laptop,8,78,19,2024-03-19 17:51:37.786766,0
10,34,Laptop,5,78,19,2024-03-19 17:51:37.821861,0
10,31,Laptop,6,78,19,2024-03-19 17:51:37.853831,0
10,35,Laptop,9,78,19,2024-03-19 17:51:37.889408,0
10,34,Laptop,7,78,19,2024-03-19 17:51:37.924102,0
10,32,Laptop,5,78,19,2024-03-19 17:51:37.957374,0
10,31,Laptop,9,78,19,2024-03-19 17:51:37.989781,0
10,32,Laptop,5,78,19,2024-03-19 17:51:38.023161,0
10,32,Laptop,5,78,19,2024-03-19 17:51:38.055938,0
10,32,Laptop,7,78,19,2024-03-19 17:51:38.088638,0
10,35,Laptop,14,78,19,2024-03-19 17:51:38.124513,0
10,36,Laptop,20,78,20,2024-03-19 17:51:38.161103,0
10,31,Laptop,6,78,19,2024-03-19 17:51:38.193158,0
10,34,Laptop,7,78,19,2024-03-19 17:51:38.228512,0
10,32,Laptop,9,78,19,2024-03-19 17:51:38.261858,0
10,33,Laptop,7,78,19,2024-03-19 17:51:38.295726,0
10,35,Laptop,8,78,19,2024-03-19 17:51:38.332178,0
10,35,Laptop,12,78,19,2024-03-19 17:51:38.368133,0
10,33,Laptop,7,78,19,2024-03-19 17:51:38.401791,0
10,31,Laptop,7,78,19,2024-03-19 17:51:38.433968,0
10,32,Laptop,7,78,19,2024-03-19 17:51:38.466967,0
10,31,Laptop,8,78,19,2024-03-19 17:51:38.499161,0
10,42,Laptop,12,78,19,2024-03-19 17:51:38.541993,0
10,33,Laptop,9,78,19,2024-03-19 17:51:38.575880,0
10,30,Laptop,6,78,19,2024-03-19 17:51:38.607125,0
10,37,Laptop,11,78,19,2024-03-19 17:51:38.645082,0
10,33,Laptop,7,78,19,2024-03-19 17:51:38.679517,0
10,35,Laptop,8,78,19,2024-03-19 17:51:38.715577,0
10,38,Laptop,12,78,19,2024-03-19 17:51:38.754810,0
10,33,Laptop,5,78,19,2024-03-19 17:51:38.788903,0
10,32,Laptop,5,78,19,2024-03-19 17:51:38.821574,0
10,31,Laptop,7,78,19,2024-03-19 17:51:38.853786,0
10,31,Laptop,6,78,19,2024-03-19 17:51:38.885696,0
10,31,Laptop,6,78,19,2024-03-19 17:51:38.917266,0
10,34,Laptop,14,78,19,2024-03-19 17:51:38.951954,0
10,33,Laptop,15,78,19,2024-03-19 17:51:38.985856,0
10,33,Laptop,7,78,19,2024-03-19 17:51:39.019343,0
10,34,Laptop,5,78,19,2024-03-19 17:51:39.053824,0
10,33,Laptop,10,78,19,2024-03-19 17:51:39.088010,0
10,32,Laptop,9,78,19,2024-03-19 17:51:39.121352,0
10,38,Laptop,11,78,19,2024-03-19 17:51:39.159944,0
10,39,Laptop,14,78,19,2024-03-19 17:51:39.200302,0
10,37,Laptop,15,78,19,2024-03-19 17:51:39.238451,0
10,36,Laptop,15,78,19,2024-03-19 17:51:39.275622,0
10,32,Laptop,7,78,19,2024-03-19 17:51:39.308757,0
10,56,Laptop,24,78,20,2024-03-19 17:51:39.365966,0
10,39,Laptop,17,78,19,2024-03-19 17:51:39.406001,0
10,35,Laptop,19,78,20,2024-03-19 17:51:39.441588,0
10,32,Laptop,9,78,19,2024-03-19 17:51:39.473987,0
10,33,Laptop,5,78,19,2024-03-19 17:51:39.507860,0
10,31,Laptop,7,78,19,2024-03-19 17:51:39.539905,0
10,32,Laptop,9,78,19,2024-03-19 17:51:39.572567,0
10,37,Laptop,17,78,19,2024-03-19 17:51:39.610291,0
10,44,Laptop,8,78,19,2024-03-19 17:51:39.654879,0
10,33,Laptop,5,78,19,2024-03-19 17:51:39.688849,0
10,31,Laptop,9,78,19,2024-03-19 17:51:39.720308,0
10,30,Laptop,6,78,19,2024-03-19 17:51:39.751583,0
10,32,Laptop,9,78,19,2024-03-19 17:51:39.784917,0
10,34,Laptop,9,78,19,2024-03-19 17:51:39.819426,0
10,33,Laptop,7,78,19,2024-03-19 17:51:39.853237,0
10,31,Laptop,6,78,19,2024-03-19 17:51:39.885239,0
10,34,Laptop,7,78,19,2024-03-19 17:51:39.920614,0
10,32,Laptop,5,78,19,2024-03-19 17:51:39.953561,0
10,32,Laptop,9,78,19,2024-03-19 17:51:39.986519,0
10,34,Laptop,10,78,19,2024-03-19 17:51:40.021464,0
10,36,Laptop,7,78,19,2024-03-19 17:51:40.058008,0
10,32,Laptop,5,78,19,2024-03-19 17:51:40.091216,0
10,32,Laptop,9,78,19,2024-03-19 17:51:40.123777,0
10,31,Laptop,7,78,19,2024-03-19 17:51:40.155550,0
10,30,Laptop,8,78,19,2024-03-19 17:51:40.186127,0
10,33,Laptop,7,78,19,2024-03-19 17:51:40.220070,0
10,34,Laptop,9,78,19,2024-03-19 17:51:40.254518,0
10,33,Laptop,11,78,19,2024-03-19 17:51:40.288297,0
10,35,Laptop,7,78,19,2024-03-19 17:51:40.323865,0
10,33,Laptop,5,78,19,2024-03-19 17:51:40.357438,0
10,33,Laptop,9,78,19,2024-03-19 17:51:40.391118,0
10,32,Laptop,7,78,19,2024-03-19 17:51:40.423557,0
10,35,Laptop,18,78,20,2024-03-19 17:51:40.459309,0
10,38,Laptop,11,78,19,2024-03-19 17:51:40.498168,0
10,32,Laptop,5,78,19,2024-03-19 17:51:40.531226,0
10,32,Laptop,7,78,19,2024-03-19 17:51:40.563823,0
10,32,Laptop,7,78,19,2024-03-19 17:51:40.596499,0
10,32,Laptop,9,78,19,2024-03-19 17:51:40.629139,0
10,34,Laptop,30,78,20,2024-03-19 17:51:40.664641,0
10,37,Laptop,16,78,19,2024-03-19 17:51:40.702977,0
10,36,Laptop,13,78,19,2024-03-19 17:51:40.740342,0
10,34,Laptop,14,78,19,2024-03-19 17:51:40.775595,0
10,33,Laptop,13,78,19,2024-03-19 17:51:40.809764,0
10,34,Laptop,9,78,19,2024-03-19 17:51:40.845110,0
10,36,Laptop,7,78,19,2024-03-19 17:51:40.881889,0
10,33,Laptop,9,78,19,2024-03-19 17:51:40.915650,0
10,32,Laptop,5,78,19,2024-03-19 17:51:40.948093,0
10,32,Laptop,5,78,19,2024-03-19 17:51:40.981608,0
10,31,Laptop,9,78,19,2024-03-19 17:51:41.013714,0
10,31,Laptop,7,78,19,2024-03-19 17:51:41.046103,0
10,34,Laptop,9,78,19,2024-03-19 17:51:41.081219,0
10,34,Laptop,12,78,19,2024-03-19 17:51:41.116029,0
10,36,Laptop,10,78,19,2024-03-19 17:51:41.153466,0
10,31,Laptop,5,78,19,2024-03-19 17:51:41.185787,0
10,33,Laptop,7,78,19,2024-03-19 17:51:41.219274,0
10,32,Laptop,11,78,19,2024-03-19 17:51:41.252646,0
10,35,Laptop,9,78,19,2024-03-19 17:51:41.288437,0
10,34,Laptop,7,78,19,2024-03-19 17:51:41.323787,0
10,32,Laptop,9,78,19,2024-03-19 17:51:41.357327,0
10,34,Laptop,7,78,19,2024-03-19 17:51:41.391901,0
10,40,Laptop,6,78,19,2024-03-19 17:51:41.432365,0
10,37,Laptop,11,78,19,2024-03-19 17:51:41.469945,0
10,32,Laptop,9,78,19,2024-03-19 17:51:41.503065,0
10,36,Laptop,8,78,19,2024-03-19 17:51:41.540068,0
10,39,Laptop,7,78,19,2024-03-19 17:51:41.580006,0
10,33,Laptop,7,78,19,2024-03-19 17:51:41.613445,0
10,32,Laptop,9,78,19,2024-03-19 17:51:41.646126,0
10,33,Laptop,10,78,19,2024-03-19 17:51:41.680390,0
10,36,Laptop,12,78,19,2024-03-19 17:51:41.717434,0
10,33,Laptop,7,78,19,2024-03-19 17:51:41.751392,0
10,32,Laptop,5,78,19,2024-03-19 17:51:41.784226,0
10,31,Laptop,7,78,19,2024-03-19 17:51:41.816404,0
10,31,Laptop,9,78,19,2024-03-19 17:51:41.847792,0
10,31,Laptop,7,78,19,2024-03-19 17:51:41.880125,0
10,33,Laptop,9,78,19,2024-03-19 17:51:41.914066,0
10,32,Laptop,11,78,19,2024-03-19 17:51:41.947352,0
10,35,Laptop,5,78,19,2024-03-19 17:51:41.983488,0
10,33,Laptop,7,78,19,2024-03-19 17:51:42.016917,0
10,32,Laptop,7,78,19,2024-03-19 17:51:42.049367,0
10,32,Laptop,7,78,19,2024-03-19 17:51:42.081864,0
10,35,Laptop,20,78,20,2024-03-19 17:51:42.118308,0
10,38,Laptop,13,78,19,2024-03-19 17:51:42.157132,0
10,34,Laptop,16,78,19,2024-03-19 17:51:42.192327,0
10,34,Laptop,13,78,19,2024-03-19 17:51:42.227487,0
10,32,Laptop,15,78,19,2024-03-19 17:51:42.260884,0
10,40,Laptop,18,78,20,2024-03-19 17:51:42.301519,0
10,35,Laptop,18,78,20,2024-03-19 17:51:42.337643,0
10,33,Laptop,9,78,19,2024-03-19 17:51:42.371410,0
10,37,Laptop,6,78,19,2024-03-19 17:51:42.409519,0
10,34,Laptop,8,78,19,2024-03-19 17:51:42.444861,0
10,32,Laptop,11,78,19,2024-03-19 17:51:42.477422,0
10,32,Laptop,7,78,19,2024-03-19 17:51:42.510200,0
10,34,Laptop,21,78,20,2024-03-19 17:51:42.545405,0
10,35,Laptop,10,78,19,2024-03-19 17:51:42.581553,0
10,32,Laptop,9,78,19,2024-03-19 17:51:42.614315,0
10,32,Laptop,6,78,19,2024-03-19 17:51:42.646885,0
10,31,Laptop,7,78,19,2024-03-19 17:51:42.678774,0
10,31,Laptop,9,78,19,2024-03-19 17:51:42.710951,0
10,35,Laptop,19,78,20,2024-03-19 17:51:42.746715,0
10,34,Laptop,17,78,19,2024-03-19 17:51:42.782003,0
10,37,Laptop,14,78,19,2024-03-19 17:51:42.819587,0
10,33,Laptop,7,78,19,2024-03-19 17:51:42.853293,0
10,32,Laptop,7,78,19,2024-03-19 17:51:42.885777,0
10,31,Laptop,6,78,19,2024-03-19 17:51:42.917888,0
10,35,Laptop,15,78,19,2024-03-19 17:51:42.953673,0
10,33,Laptop,9,78,19,2024-03-19 17:51:42.988172,0
10,43,Laptop,37,78,21,2024-03-19 17:51:43.032384,0
10,31,Laptop,7,78,19,2024-03-19 17:51:43.064620,0
10,32,Laptop,9,78,19,2024-03-19 17:51:43.097034,0
10,34,Laptop,7,78,19,2024-03-19 17:51:43.131870,0
10,33,Laptop,9,78,19,2024-03-19 17:51:43.165363,0
10,33,Laptop,12,78,19,2024-03-19 17:51:43.199727,0
10,35,Laptop,7,78,19,2024-03-19 17:51:43.235484,0
10,32,Laptop,5,78,19,2024-03-19 17:51:43.268325,0
10,32,Laptop,5,78,19,2024-03-19 17:51:43.301436,0
10,32,Laptop,10,78,19,2024-03-19 17:51:43.334557,0
10,40,Laptop,11,78,19,2024-03-19 17:51:43.375044,0
10,34,Laptop,9,78,19,2024-03-19 17:51:43.409828,0
10,34,Laptop,8,78,19,2024-03-19 17:51:43.444551,0
10,32,Laptop,9,78,19,2024-03-19 17:51:43.477198,0
10,32,Laptop,11,78,19,2024-03-19 17:51:43.509770,0
10,33,Laptop,7,78,19,2024-03-19 17:51:43.543349,0
10,33,Laptop,7,78,19,2024-03-19 17:51:43.578008,0
10,46,Laptop,6,78,19,2024-03-19 17:51:43.624897,0
10,37,Laptop,8,78,19,2024-03-19 17:51:43.662731,0
10,33,Laptop,7,78,19,2024-03-19 17:51:43.696764,0
10,33,Laptop,9,78,19,2024-03-19 17:51:43.730695,0
10,33,Laptop,10,78,19,2024-03-19 17:51:43.764887,0
10,34,Laptop,14,78,19,2024-03-19 17:51:43.799732,0
10,33,Laptop,10,78,19,2024-03-19 17:51:43.833749,0
10,32,Laptop,5,78,19,2024-03-19 17:51:43.867131,0
10,31,Laptop,7,78,19,2024-03-19 17:51:43.899288,0
10,32,Laptop,9,78,19,2024-03-19 17:51:43.931829,0
10,30,Laptop,9,78,19,2024-03-19 17:51:43.962691,0
10,31,Laptop,8,78,19,2024-03-19 17:51:43.994925,0
10,32,Laptop,7,78,19,2024-03-19 17:51:44.028252,0
10,35,Laptop,8,78,19,2024-03-19 17:51:44.063744,0
10,31,Laptop,6,78,19,2024-03-19 17:51:44.095568,0
10,42,Laptop,8,78,19,2024-03-19 17:51:44.138112,0
10,33,Laptop,7,78,19,2024-03-19 17:51:44.171708,0
10,32,Laptop,9,78,19,2024-03-19 17:51:44.205240,0
10,44,Laptop,12,78,19,2024-03-19 17:51:44.250137,0
10,33,Laptop,7,78,19,2024-03-19 17:51:44.284009,0
10,31,Laptop,7,78,19,2024-03-19 17:51:44.315755,0
10,31,Laptop,7,78,19,2024-03-19 17:51:44.347912,0
10,31,Laptop,6,78,19,2024-03-19 17:51:44.379594,0
10,30,Laptop,11,78,19,2024-03-19 17:51:44.410769,0
10,33,Laptop,11,78,19,2024-03-19 17:51:44.444918,0
10,36,Laptop,7,78,19,2024-03-19 17:51:44.481489,0
10,32,Laptop,5,78,19,2024-03-19 17:51:44.513985,0
10,32,Laptop,7,78,19,2024-03-19 17:51:44.546949,0
10,31,Laptop,6,78,19,2024-03-19 17:51:44.579183,0
10,32,Laptop,7,78,19,2024-03-19 17:51:44.611686,0
10,35,Laptop,12,78,19,2024-03-19 17:51:44.647723,0
10,40,Laptop,7,78,19,2024-03-19 17:51:44.688900,0
10,32,Laptop,11,78,19,2024-03-19 17:51:44.721352,0
10,30,Laptop,6,78,19,2024-03-19 17:51:44.752407,0
10,31,Laptop,7,78,19,2024-03-19 17:51:44.784761,0
10,31,Laptop,8,78,19,2024-03-19 17:51:44.816789,0
10,34,Laptop,7,78,19,2024-03-19 17:51:44.852103,0
10,35,Laptop,7,78,19,2024-03-19 17:51:44.887877,0
10,32,Laptop,7,78,19,2024-03-19 17:51:44.920793,0
10,32,Laptop,5,78,19,2024-03-19 17:51:44.953393,0
10,32,Laptop,9,78,19,2024-03-19 17:51:44.986072,0
10,33,Laptop,5,78,19,2024-03-19 17:51:45.019939,0
10,36,Laptop,8,78,19,2024-03-19 17:51:45.056426,0
10,32,Laptop,9,78,19,2024-03-19 17:51:45.089789,0
10,32,Laptop,7,78,19,2024-03-19 17:51:45.122249,0
10,31,Laptop,7,78,19,2024-03-19 17:51:45.154553,0
10,32,Laptop,7,78,19,2024-03-19 17:51:45.187454,0
10,33,Laptop,5,78,19,2024-03-19 17:51:45.221520,0
10,33,Laptop,24,78,20,2024-03-19 17:51:45.255790,0
10,36,Laptop,13,78,19,2024-03-19 17:51:45.292967,0
10,31,Laptop,5,78,19,2024-03-19 17:51:45.325352,0
10,31,Laptop,6,78,19,2024-03-19 17:51:45.357779,0
10,32,Laptop,9,78,19,2024-03-19 17:51:45.390483,0
10,32,Laptop,5,78,19,2024-03-19 17:51:45.423721,0
10,33,Laptop,7,78,19,2024-03-19 17:51:45.457645,0
10,33,Laptop,9,78,19,2024-03-19 17:51:45.491448,0
10,32,Laptop,5,78,19,2024-03-19 17:51:45.524500,0
10,32,Laptop,7,78,19,2024-03-19 17:51:45.557727,0
10,31,Laptop,6,78,19,2024-03-19 17:51:45.589846,0
10,32,Laptop,9,78,19,2024-03-19 17:51:45.622379,0
10,38,Laptop,15,78,19,2024-03-19 17:51:45.661313,0
10,41,Laptop,9,78,19,2024-03-19 17:51:45.703462,0
10,31,Laptop,6,78,19,2024-03-19 17:51:45.735693,0
10,32,Laptop,9,78,19,2024-03-19 17:51:45.768936,0
10,34,Laptop,5,78,19,2024-03-19 17:51:45.803665,0
10,38,Laptop,33,78,21,2024-03-19 17:51:45.843534,0
10,37,Laptop,17,78,19,2024-03-19 17:51:45.881889,0
10,32,Laptop,5,78,19,2024-03-19 17:51:45.915088,0
10,36,Laptop,6,78,19,2024-03-19 17:51:45.952120,0
10,32,Laptop,10,78,19,2024-03-19 17:51:45.985259,0
10,46,Laptop,8,78,19,2024-03-19 17:51:46.031996,0
10,32,Laptop,11,78,19,2024-03-19 17:51:46.064708,0
10,35,Laptop,11,78,19,2024-03-19 17:51:46.100918,0
10,35,Laptop,5,78,19,2024-03-19 17:51:46.137250,0
10,33,Laptop,9,78,19,2024-03-19 17:51:46.170885,0
10,32,Laptop,9,78,19,2024-03-19 17:51:46.203311,0
10,34,Laptop,5,78,19,2024-03-19 17:51:46.237801,0
10,34,Laptop,7,78,19,2024-03-19 17:51:46.273176,0
10,35,Laptop,14,78,19,2024-03-19 17:51:46.309807,0
10,34,Laptop,10,78,19,2024-03-19 17:51:46.344495,0
10,36,Laptop,6,78,19,2024-03-19 17:51:46.381516,0
10,32,Laptop,7,78,19,2024-03-19 17:51:46.414101,0
10,31,Laptop,6,78,19,2024-03-19 17:51:46.446068,0
10,31,Laptop,11,78,19,2024-03-19 17:51:46.478201,0
10,42,Laptop,17,78,19,2024-03-19 17:51:46.521396,0
10,42,Laptop,12,78,19,2024-03-19 17:51:46.564083,0
10,33,Laptop,9,78,19,2024-03-19 17:51:46.597934,0
10,35,Laptop,5,78,19,2024-03-19 17:51:46.633638,0
10,31,Laptop,7,78,19,2024-03-19 17:51:46.665833,0
10,33,Laptop,7,78,19,2024-03-19 17:51:46.700023,0
10,36,Laptop,13,78,19,2024-03-19 17:51:46.736706,0
10,39,Laptop,9,78,19,2024-03-19 17:51:46.776457,0
10,32,Laptop,5,78,19,2024-03-19 17:51:46.809433,0
10,31,Laptop,6,78,19,2024-03-19 17:51:46.841338,0
10,31,Laptop,6,78,19,2024-03-19 17:51:46.873193,0
10,31,Laptop,8,78,19,2024-03-19 17:51:46.905388,0
10,32,Laptop,11,78,19,2024-03-19 17:51:46.938332,0
10,37,Laptop,5,78,19,2024-03-19 17:51:46.976026,0
10,33,Laptop,10,78,19,2024-03-19 17:51:47.009635,0
10,35,Laptop,10,78,19,2024-03-19 17:51:47.045659,0
10,38,Laptop,6,78,19,2024-03-19 17:51:47.084951,0
10,33,Laptop,15,78,19,2024-03-19 17:51:47.118770,0
10,35,Laptop,15,78,19,2024-03-19 17:51:47.154580,0
10,40,Laptop,6,78,19,2024-03-19 17:51:47.195935,0
10,32,Laptop,7,78,19,2024-03-19 17:51:47.229268,0
10,30,Laptop,8,78,19,2024-03-19 17:51:47.260080,0
10,31,Laptop,7,78,19,2024-03-19 17:51:47.291997,0
10,31,Laptop,9,78,19,2024-03-19 17:51:47.324225,0
10,34,Laptop,10,78,19,2024-03-19 17:51:47.359093,0
10,37,Laptop,6,78,19,2024-03-19 17:51:47.397538,0
10,34,Laptop,7,78,19,2024-03-19 17:51:47.432073,0
10,33,Laptop,7,78,19,2024-03-19 17:51:47.465534,0
10,32,Laptop,12,78,19,2024-03-19 17:51:47.498711,0
10,35,Laptop,7,78,19,2024-03-19 17:51:47.535147,0
10,35,Laptop,15,78,19,2024-03-19 17:51:47.571428,0
10,33,Laptop,9,78,19,2024-03-19 17:51:47.605293,0
10,32,Laptop,7,78,19,2024-03-19 17:51:47.637758,0
10,31,Laptop,5,78,19,2024-03-19 17:51:47.669169,0
10,31,Laptop,9,78,19,2024-03-19 17:51:47.700640,0
10,31,Laptop,7,78,19,2024-03-19 17:51:47.732947,0
10,32,Laptop,10,78,19,2024-03-19 17:51:47.765638,0
10,36,Laptop,15,78,19,2024-03-19 17:51:47.802549,0
10,32,Laptop,7,78,19,2024-03-19 17:51:47.835534,0
10,33,Laptop,7,78,19,2024-03-19 17:51:47.868959,0
10,32,Laptop,9,78,19,2024-03-19 17:51:47.902001,0
10,33,Laptop,5,78,19,2024-03-19 17:51:47.936368,0
10,43,Laptop,8,78,19,2024-03-19 17:51:47.980293,0
10,34,Laptop,7,78,19,2024-03-19 17:51:48.015665,0
10,33,Laptop,5,78,19,2024-03-19 17:51:48.049939,0
10,35,Laptop,5,78,19,2024-03-19 17:51:48.086101,0
10,32,Laptop,11,78,19,2024-03-19 17:51:48.118527,0
10,32,Laptop,5,78,19,2024-03-19 17:51:48.151376,0
10,32,Laptop,7,78,19,2024-03-19 17:51:48.183961,0
10,44,Laptop,16,78,19,2024-03-19 17:51:48.228912,0
10,50,Laptop,7,78,19,2024-03-19 17:51:48.280025,0
10,34,Laptop,7,78,19,2024-03-19 17:51:48.315395,0
10,35,Laptop,10,78,19,2024-03-19 17:51:48.351676,0
10,36,Laptop,12,78,19,2024-03-19 17:51:48.388965,0
10,35,Laptop,11,78,19,2024-03-19 17:51:48.425365,0
10,37,Laptop,6,78,19,2024-03-19 17:51:48.462963,0
10,33,Laptop,7,78,19,2024-03-19 17:51:48.496564,0
10,31,Laptop,6,78,19,2024-03-19 17:51:48.528319,0
10,32,Laptop,7,78,19,2024-03-19 17:51:48.561171,0
10,31,Laptop,6,78,19,2024-03-19 17:51:48.592842,0
10,32,Laptop,7,78,19,2024-03-19 17:51:48.626026,0
10,37,Laptop,12,78,19,2024-03-19 17:51:48.664009,0
10,31,Laptop,7,78,19,2024-03-19 17:51:48.695640,0
10,32,Laptop,11,78,19,2024-03-19 17:51:48.728090,0
10,33,Laptop,9,78,19,2024-03-19 17:51:48.761833,0
10,33,Laptop,7,78,19,2024-03-19 17:51:48.795326,0
10,36,Laptop,12,78,19,2024-03-19 17:51:48.832408,0
10,35,Laptop,8,78,19,2024-03-19 17:51:48.868371,0
10,32,Laptop,9,78,19,2024-03-19 17:51:48.900904,0
10,31,Laptop,6,78,19,2024-03-19 17:51:48.933217,0
10,31,Laptop,7,78,19,2024-03-19 17:51:48.965174,0
10,31,Laptop,6,78,19,2024-03-19 17:51:48.996843,0
10,34,Laptop,20,78,20,2024-03-19 17:51:49.032141,0
10,39,Laptop,9,78,19,2024-03-19 17:51:49.072059,0
10,33,Laptop,9,78,19,2024-03-19 17:51:49.105946,0
10,33,Laptop,5,78,19,2024-03-19 17:51:49.139898,0
10,33,Laptop,5,78,19,2024-03-19 17:51:49.173682,0
10,33,Laptop,9,78,19,2024-03-19 17:51:49.207566,0
10,35,Laptop,7,78,19,2024-03-19 17:51:49.243523,0
10,36,Laptop,7,78,19,2024-03-19 17:51:49.280423,0
10,33,Laptop,12,78,19,2024-03-19 17:51:49.314116,0
10,32,Laptop,5,78,19,2024-03-19 17:51:49.347519,0
10,32,Laptop,5,78,19,2024-03-19 17:51:49.380802,0
10,31,Laptop,8,78,19,2024-03-19 17:51:49.412342,0
10,31,Laptop,8,78,19,2024-03-19 17:51:49.444038,0
10,47,Laptop,13,78,19,2024-03-19 17:51:49.492480,0
10,34,Laptop,12,78,19,2024-03-19 17:51:49.527166,0
10,32,Laptop,5,78,19,2024-03-19 17:51:49.560119,0
10,32,Laptop,7,78,19,2024-03-19 17:51:49.593075,0
10,31,Laptop,6,78,19,2024-03-19 17:51:49.625353,0
10,32,Laptop,11,78,19,2024-03-19 17:51:49.658693,0
10,36,Laptop,5,78,19,2024-03-19 17:51:49.695217,0
10,33,Laptop,10,78,19,2024-03-19 17:51:49.729320,0
10,39,Laptop,9,78,19,2024-03-19 17:51:49.769408,0
10,36,Laptop,6,78,19,2024-03-19 17:51:49.806506,0
10,32,Laptop,5,78,19,2024-03-19 17:51:49.839168,0
10,36,Laptop,11,78,19,2024-03-19 17:51:49.876450,0
10,39,Laptop,9,78,19,2024-03-19 17:51:49.916550,0
10,33,Laptop,10,78,19,2024-03-19 17:51:49.950328,0
10,34,Laptop,5,78,18,2024-03-19 17:51:49.984797,0
10,32,Laptop,7,78,19,2024-03-19 17:51:50.017866,0
10,42,Laptop,5,78,19,2024-03-19 17:51:50.060704,0
10,32,Laptop,14,78,19,2024-03-19 17:51:50.094057,0
10,36,Laptop,15,78,19,2024-03-19 17:51:50.131187,0
10,36,Laptop,11,78,19,2024-03-19 17:51:50.168747,0
10,39,Laptop,7,78,19,2024-03-19 17:51:50.208163,0
10,32,Laptop,9,78,19,2024-03-19 17:51:50.241215,0
10,32,Laptop,7,78,19,2024-03-19 17:51:50.273768,0
10,33,Laptop,9,78,19,2024-03-19 17:51:50.308089,0
10,43,Laptop,16,78,19,2024-03-19 17:51:50.352201,0
10,33,Laptop,9,78,19,2024-03-19 17:51:50.385692,0
10,33,Laptop,9,78,19,2024-03-19 17:51:50.419899,0
10,32,Laptop,5,78,19,2024-03-19 17:51:50.453073,0
10,32,Laptop,5,78,19,2024-03-19 17:51:50.485966,0
10,33,Laptop,7,78,19,2024-03-19 17:51:50.519524,0
10,33,Laptop,18,78,20,2024-03-19 17:51:50.553518,0
10,34,Laptop,10,78,19,2024-03-19 17:51:50.588010,0
10,32,Laptop,7,78,19,2024-03-19 17:51:50.621202,0
10,31,Laptop,6,78,19,2024-03-19 17:51:50.653822,0
10,30,Laptop,6,78,19,2024-03-19 17:51:50.684982,0
