delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,consumer_location,cumm_net_delay,latency_slo
38,25,720,Orin,30,72,6,65,True,PC,58,False
38,25,720,Orin,32,72,6,65,True,PC,58,False
32,25,720,Orin,27,72,6,65,True,PC,52,False
35,25,720,Orin,26,72,6,65,True,PC,55,False
36,25,720,Orin,22,72,6,65,True,PC,56,False
32,25,720,Orin,27,72,6,65,True,PC,52,False
33,25,720,Orin,31,72,6,65,True,PC,53,False
32,25,720,Orin,31,72,6,65,True,PC,52,False
36,25,720,Orin,29,72,6,65,True,PC,56,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
32,25,720,Orin,29,72,6,65,True,PC,52,False
36,25,720,Orin,26,72,6,65,True,PC,56,False
38,25,720,Orin,26,72,6,65,True,PC,58,False
32,25,720,Orin,31,72,6,65,True,PC,52,False
35,25,720,Orin,30,72,6,65,True,PC,55,False
36,25,720,Orin,24,72,6,65,True,PC,56,False
32,25,720,Orin,36,72,6,65,True,PC,52,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
37,25,720,Orin,27,72,6,65,True,PC,57,False
33,25,720,Orin,26,72,6,65,True,PC,53,False
37,25,720,Orin,27,72,6,65,True,PC,57,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
33,25,720,Orin,25,72,6,65,True,PC,53,False
37,25,720,Orin,23,72,6,65,True,PC,57,False
37,25,720,Orin,36,72,6,65,True,PC,57,False
34,25,720,Orin,31,72,6,65,True,PC,54,False
38,25,720,Orin,29,72,6,65,True,PC,58,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
33,25,720,Orin,32,72,6,65,True,PC,53,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
36,25,720,Orin,25,72,6,65,True,PC,56,False
32,25,720,Orin,29,72,6,65,True,PC,52,False
38,25,720,Orin,30,72,6,65,True,PC,58,False
37,25,720,Orin,29,72,6,65,True,PC,57,False
32,25,720,Orin,22,72,6,65,True,PC,52,False
35,25,720,Orin,31,72,6,65,True,PC,55,False
37,25,720,Orin,28,72,6,65,True,PC,57,False
36,25,720,Orin,28,72,6,65,True,PC,56,False
39,25,720,Orin,29,72,6,65,True,PC,59,False
34,25,720,Orin,34,72,6,65,True,PC,54,False
36,25,720,Orin,28,72,6,65,True,PC,56,False
39,25,720,Orin,24,72,6,65,True,PC,59,False
38,25,720,Orin,32,72,6,65,True,PC,58,False
33,25,720,Orin,34,72,6,65,True,PC,53,False
35,25,720,Orin,28,72,6,65,True,PC,55,False
38,25,720,Orin,28,72,6,65,True,PC,58,False
37,25,720,Orin,43,72,7,65,True,PC,57,False
34,25,720,Orin,46,72,7,65,True,PC,54,False
36,25,720,Orin,34,72,6,65,True,PC,56,False
37,25,720,Orin,26,72,6,65,True,PC,57,False
32,25,720,Orin,32,72,6,65,True,PC,52,False
36,25,720,Orin,27,72,6,65,True,PC,56,False
36,25,720,Orin,25,72,6,65,True,PC,56,False
33,25,720,Orin,29,72,6,65,True,PC,53,False
35,25,720,Orin,30,72,6,65,True,PC,55,False
37,25,720,Orin,29,72,6,65,True,PC,57,False
37,25,720,Orin,34,72,6,65,True,PC,57,False
34,25,720,Orin,35,72,6,65,True,PC,54,False
37,25,720,Orin,35,72,6,65,True,PC,57,False
38,25,720,Orin,26,72,6,65,True,PC,58,False
38,25,720,Orin,29,72,6,65,True,PC,58,False
36,25,720,Orin,25,72,6,65,True,PC,56,False
34,25,720,Orin,30,72,6,65,True,PC,54,False
37,25,720,Orin,23,72,6,65,True,PC,57,False
36,25,720,Orin,32,72,6,65,True,PC,56,False
32,25,720,Orin,29,72,6,65,True,PC,52,False
36,25,720,Orin,28,72,6,65,True,PC,56,False
37,25,720,Orin,28,72,6,65,True,PC,57,False
33,25,720,Orin,29,72,6,65,True,PC,53,False
37,25,720,Orin,31,72,6,65,True,PC,57,False
37,25,720,Orin,34,72,6,65,True,PC,57,False
39,25,720,Orin,26,72,6,65,True,PC,59,False
33,25,720,Orin,31,72,6,65,True,PC,53,False
37,25,720,Orin,29,72,6,65,True,PC,57,False
38,25,720,Orin,28,72,6,65,True,PC,58,False
33,25,720,Orin,31,72,6,65,True,PC,53,False
36,25,720,Orin,34,72,6,65,True,PC,56,False
36,25,720,Orin,28,72,6,65,True,PC,56,False
33,25,720,Orin,27,72,6,65,True,PC,53,False
37,25,720,Orin,31,72,6,65,True,PC,57,False
36,25,720,Orin,30,72,6,65,True,PC,56,False
32,25,720,Orin,26,72,6,65,True,PC,52,False
37,25,720,Orin,24,72,6,65,True,PC,57,False
38,25,720,Orin,27,72,6,65,True,PC,58,False
33,25,720,Orin,40,72,6,65,True,PC,53,False
39,25,720,Orin,36,72,6,65,True,PC,59,False
38,25,720,Orin,31,72,6,65,True,PC,58,False
34,25,720,Orin,34,72,6,65,True,PC,54,False
36,25,720,Orin,25,72,6,65,True,PC,56,False
38,25,720,Orin,29,72,6,65,True,PC,58,False
33,25,720,Orin,24,72,6,65,True,PC,53,False
34,25,720,Orin,22,72,6,65,True,PC,54,False
34,25,720,Orin,33,72,6,65,True,PC,54,False
37,25,720,Orin,32,72,6,65,True,PC,57,False
38,25,720,Orin,27,72,6,65,True,PC,58,False
34,25,720,Orin,30,72,6,65,True,PC,54,False
37,25,720,Orin,28,72,6,65,True,PC,57,False
37,25,720,Orin,28,72,6,65,True,PC,57,False
32,25,720,Orin,26,72,6,65,True,PC,52,False
37,25,720,Orin,27,72,6,65,True,PC,57,False
38,25,720,Orin,31,72,6,65,True,PC,58,False
34,25,720,Orin,33,72,6,65,True,PC,54,False
38,25,720,Orin,34,72,6,65,True,PC,58,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
33,25,720,Orin,24,72,6,65,True,PC,53,False
36,25,720,Orin,26,72,6,65,True,PC,56,False
39,25,720,Orin,26,72,6,65,True,PC,59,False
37,25,720,Orin,32,72,6,65,True,PC,57,False
33,25,720,Orin,27,72,6,65,True,PC,53,False
38,25,720,Orin,25,72,6,65,True,PC,58,False
39,25,720,Orin,32,72,6,65,True,PC,59,False
33,25,720,Orin,27,72,6,65,True,PC,53,False
33,25,720,Orin,25,72,6,65,True,PC,53,False
33,25,720,Orin,31,72,6,65,True,PC,53,False
37,25,720,Orin,24,72,6,65,True,PC,57,False
38,25,720,Orin,31,72,6,65,True,PC,58,False
34,25,720,Orin,26,72,6,65,True,PC,54,False
37,25,720,Orin,25,72,6,65,True,PC,57,False
39,25,720,Orin,28,72,6,65,True,PC,59,False
39,25,720,Orin,26,72,6,65,True,PC,59,False
34,25,720,Orin,32,72,6,65,True,PC,54,False
36,25,720,Orin,30,72,6,65,True,PC,56,False
32,30,720,Orin,54,72,7,75,True,PC,52,False
37,30,720,Orin,25,72,6,75,False,PC,57,False
33,30,720,Orin,34,72,6,75,True,PC,53,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
32,30,720,Orin,34,72,6,75,True,PC,52,False
36,30,720,Orin,33,72,6,75,False,PC,56,False
32,30,720,Orin,29,72,6,75,True,PC,52,False
38,30,720,Orin,22,72,6,75,False,PC,58,False
33,30,720,Orin,38,72,6,75,True,PC,53,False
37,30,720,Orin,29,72,6,75,False,PC,57,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
37,30,720,Orin,26,72,6,75,False,PC,57,False
34,30,720,Orin,43,72,7,75,False,PC,54,False
37,30,720,Orin,36,72,6,75,False,PC,57,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
40,30,720,Orin,30,72,6,75,False,PC,60,False
38,30,720,Orin,25,72,6,75,False,PC,58,False
33,30,720,Orin,33,72,6,75,True,PC,53,False
38,30,720,Orin,25,72,6,75,False,PC,58,False
33,30,720,Orin,30,72,6,75,True,PC,53,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
38,30,720,Orin,35,72,6,75,False,PC,58,False
32,30,720,Orin,33,72,6,75,True,PC,52,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
33,30,720,Orin,34,72,6,75,True,PC,53,False
39,30,720,Orin,30,72,6,75,False,PC,59,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
37,30,720,Orin,34,72,6,75,False,PC,57,False
31,30,720,Orin,33,72,6,75,True,PC,51,False
39,30,720,Orin,39,72,6,75,False,PC,59,False
33,30,720,Orin,48,72,7,75,True,PC,53,False
37,30,720,Orin,46,72,7,75,False,PC,57,False
31,30,720,Orin,43,72,7,75,True,PC,51,False
35,30,720,Orin,34,72,6,75,False,PC,55,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
36,30,720,Orin,34,72,6,75,False,PC,56,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
42,30,720,Orin,33,72,6,75,False,PC,62,False
38,30,720,Orin,28,72,6,75,False,PC,58,False
32,30,720,Orin,31,72,6,75,True,PC,52,False
38,30,720,Orin,30,72,6,75,False,PC,58,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
38,30,720,Orin,33,72,6,75,False,PC,58,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
32,30,720,Orin,40,72,6,75,True,PC,52,False
38,30,720,Orin,27,72,6,75,False,PC,58,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
32,30,720,Orin,36,72,6,75,True,PC,52,False
38,30,720,Orin,28,72,6,75,False,PC,58,False
33,30,720,Orin,34,72,6,75,True,PC,53,False
38,30,720,Orin,32,72,6,75,False,PC,58,False
33,30,720,Orin,40,72,6,75,True,PC,53,False
38,30,720,Orin,26,72,6,75,False,PC,58,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
36,30,720,Orin,28,72,6,75,False,PC,56,False
31,30,720,Orin,33,72,6,75,True,PC,51,False
37,30,720,Orin,25,72,6,75,False,PC,57,False
32,30,720,Orin,29,72,6,75,True,PC,52,False
37,30,720,Orin,26,72,6,75,False,PC,57,False
34,30,720,Orin,31,72,6,75,False,PC,54,False
35,30,720,Orin,30,72,6,75,False,PC,55,False
38,30,720,Orin,30,72,6,75,False,PC,58,False
32,30,720,Orin,25,72,6,75,True,PC,52,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
33,30,720,Orin,27,72,6,75,True,PC,53,False
39,30,720,Orin,32,72,6,75,False,PC,59,False
32,30,720,Orin,25,72,6,75,True,PC,52,False
37,30,720,Orin,34,72,6,75,False,PC,57,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
38,30,720,Orin,30,72,6,75,False,PC,58,False
33,30,720,Orin,34,72,6,75,True,PC,53,False
36,30,720,Orin,26,72,6,75,False,PC,56,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
34,30,720,Orin,33,72,6,75,False,PC,54,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
33,30,720,Orin,29,72,6,75,True,PC,53,False
37,30,720,Orin,36,72,6,75,False,PC,57,False
31,30,720,Orin,32,72,6,75,True,PC,51,False
36,30,720,Orin,33,72,6,75,False,PC,56,False
32,30,720,Orin,36,72,6,75,True,PC,52,False
38,30,720,Orin,38,72,6,75,False,PC,58,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
31,30,720,Orin,26,72,6,75,True,PC,51,False
39,30,720,Orin,30,72,6,75,False,PC,59,False
37,30,720,Orin,29,72,6,75,False,PC,57,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
38,30,720,Orin,29,72,6,75,False,PC,58,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
37,30,720,Orin,28,72,6,75,False,PC,57,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
32,30,720,Orin,31,72,6,75,True,PC,52,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
33,30,720,Orin,33,72,6,75,True,PC,53,False
40,30,720,Orin,33,72,6,75,False,PC,60,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
31,30,720,Orin,32,72,6,75,True,PC,51,False
37,30,720,Orin,29,72,6,75,False,PC,57,False
33,30,720,Orin,33,72,6,75,True,PC,53,False
39,30,720,Orin,30,72,6,75,False,PC,59,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
40,30,720,Orin,28,72,6,75,False,PC,60,False
32,30,720,Orin,29,72,6,75,True,PC,52,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
33,30,720,Orin,33,72,6,75,True,PC,53,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
32,30,720,Orin,31,72,6,75,True,PC,52,False
39,30,720,Orin,30,72,6,75,False,PC,59,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
36,30,720,Orin,29,72,6,75,False,PC,56,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
38,30,720,Orin,34,72,6,75,False,PC,58,False
34,30,720,Orin,30,72,6,75,False,PC,54,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
37,30,720,Orin,36,72,6,75,False,PC,57,False
32,30,720,Orin,36,72,6,75,True,PC,52,False
36,30,720,Orin,31,72,6,75,False,PC,56,False
33,30,720,Orin,33,72,6,75,True,PC,53,False
41,30,720,Orin,29,72,6,75,False,PC,61,False
38,30,720,Orin,25,72,6,75,False,PC,58,False
32,30,720,Orin,29,72,6,75,True,PC,52,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
32,30,720,Orin,33,72,6,75,True,PC,52,False
43,30,720,Orin,44,72,7,75,False,PC,63,False
37,30,720,Orin,40,72,7,75,False,PC,57,False
33,30,720,Orin,39,72,6,75,True,PC,53,False
39,30,720,Orin,30,72,6,75,False,PC,59,False
32,30,720,Orin,36,72,6,75,True,PC,52,False
38,30,720,Orin,28,72,6,75,False,PC,58,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
38,30,720,Orin,33,72,6,75,False,PC,58,False
32,30,720,Orin,24,72,6,75,True,PC,52,False
37,30,720,Orin,25,72,6,75,False,PC,57,False
33,30,720,Orin,36,72,6,75,True,PC,53,False
38,30,720,Orin,29,72,6,75,False,PC,58,False
35,30,720,Orin,27,72,6,75,False,PC,55,False
33,30,720,Orin,30,72,6,75,True,PC,53,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
33,30,720,Orin,34,72,6,75,True,PC,53,False
38,30,720,Orin,29,72,6,75,False,PC,58,False
32,30,720,Orin,36,72,6,75,True,PC,52,False
37,30,720,Orin,38,72,6,75,False,PC,57,False
32,30,720,Orin,33,72,6,75,True,PC,52,False
36,30,720,Orin,30,72,6,75,False,PC,56,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
39,30,720,Orin,29,72,6,75,False,PC,59,False
32,30,720,Orin,33,72,6,75,True,PC,52,False
36,30,720,Orin,32,72,6,75,False,PC,56,False
32,30,720,Orin,23,72,6,75,True,PC,52,False
37,30,720,Orin,28,72,6,75,False,PC,57,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
37,30,720,Orin,28,72,6,75,False,PC,57,False
32,30,720,Orin,25,72,6,75,True,PC,52,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
40,30,720,Orin,34,72,6,75,False,PC,60,False
38,30,720,Orin,30,72,6,75,False,PC,58,False
32,30,720,Orin,34,72,6,75,True,PC,52,False
38,30,720,Orin,32,72,6,75,False,PC,58,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
38,30,720,Orin,34,72,6,75,False,PC,58,False
40,30,720,Orin,27,72,6,75,False,PC,60,False
32,30,720,Orin,29,72,6,75,True,PC,52,False
38,30,720,Orin,23,72,6,75,False,PC,58,False
33,30,720,Orin,40,72,6,75,True,PC,53,False
38,30,720,Orin,29,72,6,75,False,PC,58,False
34,30,720,Orin,36,72,6,75,False,PC,54,False
38,30,720,Orin,31,72,6,75,False,PC,58,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
37,30,720,Orin,35,72,6,75,False,PC,57,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
34,30,720,Orin,32,72,6,75,False,PC,54,False
37,30,720,Orin,31,72,6,75,False,PC,57,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
38,30,720,Orin,32,72,6,75,False,PC,58,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
38,30,720,Orin,33,72,6,75,False,PC,58,False
33,30,720,Orin,38,72,6,75,True,PC,53,False
40,30,720,Orin,28,72,6,75,False,PC,60,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
39,30,720,Orin,27,72,6,75,False,PC,59,False
37,30,720,Orin,29,72,6,75,False,PC,57,False
32,30,720,Orin,31,72,6,75,True,PC,52,False
40,30,720,Orin,33,72,6,75,False,PC,60,False
38,30,720,Orin,37,72,6,75,False,PC,58,False
32,30,720,Orin,32,72,6,75,True,PC,52,False
41,30,720,Orin,31,72,6,75,False,PC,61,False
38,30,720,Orin,30,72,6,75,False,PC,58,False
34,30,720,Orin,34,72,6,75,False,PC,54,False
39,30,720,Orin,35,72,6,75,False,PC,59,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
38,30,720,Orin,32,72,6,75,False,PC,58,False
39,30,720,Orin,40,72,6,75,False,PC,59,False
38,30,720,Orin,30,72,6,75,False,PC,58,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
39,30,720,Orin,31,72,6,75,False,PC,59,False
34,30,720,Orin,33,72,6,75,False,PC,54,False
40,30,720,Orin,32,72,6,75,False,PC,60,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
40,30,720,Orin,30,72,6,75,False,PC,60,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
39,30,720,Orin,32,72,6,75,False,PC,59,False
33,30,720,Orin,31,72,6,75,True,PC,53,False
37,30,720,Orin,30,72,6,75,False,PC,57,False
34,30,720,Orin,31,72,6,75,False,PC,54,False
37,30,720,Orin,26,72,6,75,False,PC,57,False
36,30,720,Orin,26,72,6,75,False,PC,56,False
35,30,720,Orin,35,72,6,75,False,PC,55,False
38,30,720,Orin,31,72,6,75,False,PC,58,False
32,30,720,Orin,33,72,6,75,True,PC,52,False
37,30,720,Orin,33,72,6,75,False,PC,57,False
32,30,720,Orin,25,72,6,75,True,PC,52,False
36,30,720,Orin,26,72,6,75,False,PC,56,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
36,30,720,Orin,29,72,6,75,False,PC,56,False
33,30,720,Orin,40,72,7,75,True,PC,53,False
36,30,720,Orin,30,72,6,75,False,PC,56,False
39,30,720,Orin,34,72,6,75,False,PC,59,False
34,30,720,Orin,30,72,6,75,False,PC,54,False
39,30,720,Orin,23,72,6,75,False,PC,59,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
40,30,720,Orin,32,72,6,75,False,PC,60,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
40,30,720,Orin,25,72,6,75,False,PC,60,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
40,30,720,Orin,32,72,6,75,False,PC,60,False
35,30,720,Orin,33,72,6,75,False,PC,55,False
37,30,720,Orin,35,72,6,75,False,PC,57,False
32,30,720,Orin,28,72,6,75,True,PC,52,False
38,30,720,Orin,34,72,6,75,False,PC,58,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
40,30,720,Orin,34,72,6,75,False,PC,60,False
33,30,720,Orin,30,72,6,75,True,PC,53,False
40,30,720,Orin,35,72,6,75,False,PC,60,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
39,30,720,Orin,31,72,6,75,False,PC,59,False
33,30,720,Orin,48,72,7,75,True,PC,53,False
42,30,720,Orin,47,72,7,75,False,PC,62,False
39,30,720,Orin,35,72,6,75,False,PC,59,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
38,30,720,Orin,31,72,6,75,False,PC,58,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
41,30,720,Orin,26,72,6,75,False,PC,61,False
39,30,720,Orin,25,72,6,75,False,PC,59,False
32,30,720,Orin,34,72,6,75,True,PC,52,False
38,30,720,Orin,32,72,6,75,False,PC,58,False
34,30,720,Orin,34,72,6,75,False,PC,54,False
38,30,720,Orin,28,72,6,75,False,PC,58,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
41,30,720,Orin,27,72,6,75,False,PC,61,False
38,30,720,Orin,29,72,6,75,False,PC,58,False
35,30,720,Orin,32,72,6,75,False,PC,55,False
37,30,720,Orin,51,72,7,75,False,PC,57,False
34,30,720,Orin,46,72,7,75,False,PC,54,False
42,30,720,Orin,42,72,7,75,False,PC,62,False
39,30,720,Orin,30,72,6,75,False,PC,59,False
33,30,720,Orin,32,72,6,75,True,PC,53,False
38,30,720,Orin,42,72,7,75,False,PC,58,False
33,30,720,Orin,50,72,7,75,True,PC,53,False
42,30,720,Orin,39,72,6,75,False,PC,62,False
38,30,720,Orin,36,72,6,75,False,PC,58,False
33,30,720,Orin,25,72,6,75,True,PC,53,False
39,30,720,Orin,32,72,6,75,False,PC,59,False
36,30,720,Orin,40,72,7,75,False,PC,56,False
43,30,720,Orin,59,72,7,75,False,PC,63,False
34,30,720,Orin,48,72,7,75,False,PC,54,False
39,30,720,Orin,44,72,7,75,False,PC,59,False
33,30,720,Orin,45,72,7,75,True,PC,53,False
42,30,720,Orin,45,72,7,75,False,PC,62,False
39,30,720,Orin,44,72,7,75,False,PC,59,False
34,30,720,Orin,35,72,6,75,False,PC,54,False
37,30,720,Orin,26,72,6,75,False,PC,57,False
33,30,720,Orin,35,72,6,75,True,PC,53,False
37,30,720,Orin,26,72,6,75,False,PC,57,False
33,30,720,Orin,28,72,6,75,True,PC,53,False
39,30,720,Orin,33,72,6,75,False,PC,59,False
35,30,720,Orin,29,72,6,75,False,PC,55,False
40,30,720,Orin,24,72,6,75,False,PC,60,False
34,30,720,Orin,31,72,6,75,False,PC,54,False
38,30,720,Orin,28,72,6,75,False,PC,58,False
34,30,720,Orin,26,72,6,75,False,PC,54,False
40,30,720,Orin,24,72,6,75,False,PC,60,False
33,35,720,Orin,57,72,7,80,False,PC,53,False
37,35,720,Orin,30,72,6,80,False,PC,57,False
31,35,720,Orin,32,72,6,80,False,PC,51,False
38,35,720,Orin,31,72,6,80,False,PC,58,False
32,35,720,Orin,28,72,6,80,False,PC,52,False
37,35,720,Orin,29,72,6,80,False,PC,57,False
31,35,720,Orin,29,72,6,80,False,PC,51,False
37,35,720,Orin,26,72,6,80,False,PC,57,False
32,35,720,Orin,34,72,6,80,False,PC,52,False
38,35,720,Orin,29,72,6,80,False,PC,58,False
32,35,720,Orin,31,72,6,80,False,PC,52,False
38,35,720,Orin,29,72,6,80,False,PC,58,False
32,35,720,Orin,36,72,6,80,False,PC,52,False
34,35,720,Orin,33,72,6,80,False,PC,54,False
38,35,720,Orin,33,72,6,80,False,PC,58,False
32,35,720,Orin,29,72,6,80,False,PC,52,False
38,35,720,Orin,28,72,6,80,False,PC,58,False
32,35,720,Orin,32,72,6,80,False,PC,52,False
38,35,720,Orin,29,72,6,80,False,PC,58,False
32,35,720,Orin,25,72,6,80,False,PC,52,False
37,35,720,Orin,31,72,6,80,False,PC,57,False
33,35,720,Orin,33,72,6,80,False,PC,53,False
38,35,720,Orin,36,72,6,80,False,PC,58,False
31,35,720,Orin,26,72,6,80,False,PC,51,False
39,35,720,Orin,32,72,6,80,False,PC,59,False
32,35,720,Orin,34,72,6,80,False,PC,52,False
38,35,720,Orin,28,72,6,80,False,PC,58,False
32,35,720,Orin,28,72,6,80,False,PC,52,False
38,35,720,Orin,31,72,6,80,False,PC,58,False
31,35,720,Orin,28,72,6,80,False,PC,51,False
38,35,720,Orin,34,72,6,80,False,PC,58,False
33,35,720,Orin,32,72,6,80,False,PC,53,False
39,35,720,Orin,33,72,6,80,False,PC,59,False
34,35,720,Orin,30,72,6,80,False,PC,54,False
36,35,720,Orin,30,72,6,80,False,PC,56,False
32,35,720,Orin,34,72,6,80,False,PC,52,False
37,35,720,Orin,34,72,6,80,False,PC,57,False
31,35,720,Orin,28,72,6,80,False,PC,51,False
39,35,720,Orin,32,72,6,80,False,PC,59,False
39,35,720,Orin,35,72,6,80,False,PC,59,False
32,35,720,Orin,25,72,6,80,False,PC,52,False
38,35,720,Orin,29,72,6,80,False,PC,58,False
32,35,720,Orin,32,72,6,80,False,PC,52,False
38,35,720,Orin,31,72,6,80,False,PC,58,False
32,35,720,Orin,34,72,6,80,False,PC,52,False
37,35,720,Orin,28,72,6,80,False,PC,57,False
34,35,720,Orin,34,72,6,80,False,PC,54,False
38,35,720,Orin,28,72,6,80,False,PC,58,False
35,35,720,Orin,34,72,6,80,False,PC,55,False
34,35,720,Orin,31,72,6,80,False,PC,54,False
39,35,720,Orin,30,72,6,80,False,PC,59,False
32,35,720,Orin,33,72,6,80,False,PC,52,False
37,35,720,Orin,33,72,6,80,False,PC,57,False
33,35,720,Orin,36,72,6,80,False,PC,53,False
40,35,720,Orin,28,72,6,80,False,PC,60,False
31,35,720,Orin,31,72,6,80,False,PC,51,False
37,35,720,Orin,31,72,6,80,False,PC,57,False
33,35,720,Orin,31,72,6,80,False,PC,53,False
38,35,720,Orin,31,72,6,80,False,PC,58,False
32,35,720,Orin,29,72,6,80,False,PC,52,False
38,35,720,Orin,30,72,6,80,False,PC,58,False
33,35,720,Orin,32,72,6,80,False,PC,53,False
36,35,720,Orin,40,72,6,80,False,PC,56,False
31,35,720,Orin,34,72,6,80,False,PC,51,False
39,35,720,Orin,29,72,6,80,False,PC,59,False
33,35,720,Orin,36,72,6,80,False,PC,53,False
39,35,720,Orin,22,72,6,80,False,PC,59,False
31,35,720,Orin,34,72,6,80,False,PC,51,False
39,35,720,Orin,27,72,6,80,False,PC,59,False
33,35,720,Orin,32,72,6,80,False,PC,53,False
38,35,720,Orin,29,72,6,80,False,PC,58,False
32,35,720,Orin,31,72,6,80,False,PC,52,False
33,35,720,Orin,34,72,6,80,False,PC,53,False
31,35,720,Orin,25,72,6,80,False,PC,51,False
35,35,720,Orin,34,72,6,80,False,PC,55,False
32,35,720,Orin,34,72,6,80,False,PC,52,False
37,35,720,Orin,38,72,6,80,False,PC,57,False
31,35,720,Orin,32,72,6,80,False,PC,51,False
38,35,720,Orin,27,72,6,80,False,PC,58,False
37,35,720,Orin,29,72,6,80,False,PC,57,False
31,35,720,Orin,29,72,6,80,False,PC,51,False
38,35,720,Orin,26,72,6,80,False,PC,58,False
31,35,720,Orin,32,72,6,80,False,PC,51,False
38,35,720,Orin,28,72,6,80,False,PC,58,False
32,35,720,Orin,32,72,6,80,False,PC,52,False
37,35,720,Orin,29,72,6,80,False,PC,57,False
32,35,720,Orin,22,72,6,80,False,PC,52,False
39,35,720,Orin,30,72,6,80,False,PC,59,False
33,35,720,Orin,33,72,6,80,False,PC,53,False
39,35,720,Orin,33,72,6,80,False,PC,59,False
33,35,720,Orin,33,72,6,80,False,PC,53,False
37,35,720,Orin,48,72,7,80,False,PC,57,False
34,35,720,Orin,48,72,7,80,False,PC,54,False
38,35,720,Orin,38,72,6,80,False,PC,58,False
32,35,720,Orin,33,72,6,80,False,PC,52,False
37,35,720,Orin,33,72,6,80,False,PC,57,False
32,35,720,Orin,33,72,6,80,False,PC,52,False
41,35,720,Orin,28,72,6,80,False,PC,61,False
33,35,720,Orin,34,72,6,80,False,PC,53,False
38,35,720,Orin,28,72,6,80,False,PC,58,False
32,35,720,Orin,34,72,6,80,False,PC,52,False
39,35,720,Orin,29,72,6,80,False,PC,59,False
33,35,720,Orin,28,72,6,80,False,PC,53,False
