delta_privacy,fps,pixel,timestamp,device_type,cpu,memory,consumption,gpu
37,20,720,2024-03-26 10:08:08.760651,Orin,16,74,6,50
37,20,720,2024-03-26 10:08:08.825652,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:08.890047,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:08.955349,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:09.020484,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:09.085824,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:09.150468,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:09.214695,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:09.280212,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:09.344502,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:09.408673,Orin,16,74,6,50
37,20,720,2024-03-26 10:08:09.474012,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:09.539465,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:09.603274,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:09.667762,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:09.732957,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:09.797204,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:09.861688,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:09.926842,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:09.992434,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:10.056588,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:10.121182,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:10.186516,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:10.250998,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:10.316071,Orin,29,74,6,50
36,20,720,2024-03-26 10:08:10.380222,Orin,35,74,6,50
37,20,720,2024-03-26 10:08:10.445789,Orin,38,74,6,50
37,20,720,2024-03-26 10:08:10.509885,Orin,35,74,6,50
37,20,720,2024-03-26 10:08:10.574892,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:10.639452,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:10.704219,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:10.770145,Orin,30,74,6,50
36,20,720,2024-03-26 10:08:10.833597,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:10.897025,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:10.961653,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:11.027620,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:11.091567,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:11.155848,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:11.221222,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:11.285958,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:11.350001,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:11.416805,Orin,35,74,6,50
37,20,720,2024-03-26 10:08:11.482656,Orin,42,74,7,50
37,20,720,2024-03-26 10:08:11.547166,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:11.612447,Orin,24,74,6,50
40,20,720,2024-03-26 10:08:11.679306,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:11.742055,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:11.806993,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:11.871868,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:11.936140,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:12.001738,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:12.066669,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:12.130426,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:12.194778,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:12.259823,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:12.324894,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:12.389691,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:12.454739,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:12.520192,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:12.584501,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:12.649225,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:12.714156,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:12.778829,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:12.844085,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:12.908620,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:12.973536,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:13.037852,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:13.102286,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:13.166785,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:13.232057,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:13.297328,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:13.360918,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:13.425224,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:13.490185,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:13.554478,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:13.619418,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:13.684408,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:13.749377,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:13.813994,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:13.877663,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:13.942772,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:14.007440,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.071358,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:14.136287,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:14.200676,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.265791,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.330602,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:14.395027,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:14.460000,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.524609,Orin,21,74,6,50
38,20,720,2024-03-26 10:08:14.590332,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:14.654712,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:14.719433,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.783547,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:14.848048,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.912957,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:14.976785,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:15.041483,Orin,16,74,6,50
37,20,720,2024-03-26 10:08:15.105525,Orin,16,74,6,50
37,20,720,2024-03-26 10:08:15.169856,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:15.233853,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:15.297199,Orin,16,74,6,50
38,20,720,2024-03-26 10:08:15.496860,Orin,56,74,7,50
36,20,720,2024-03-26 10:08:15.558959,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:15.622972,Orin,22,74,6,50
35,20,720,2024-03-26 10:08:15.685244,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:15.750172,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:15.815257,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:15.878887,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:15.942961,Orin,16,74,6,50
35,20,720,2024-03-26 10:08:16.006071,Orin,22,74,6,50
35,20,720,2024-03-26 10:08:16.069247,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:16.133740,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:16.198693,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:16.263473,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:16.328285,Orin,23,74,6,50
34,20,720,2024-03-26 10:08:16.390236,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:16.454277,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:16.519850,Orin,18,74,6,50
35,20,720,2024-03-26 10:08:16.584609,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:16.648627,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:16.712705,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:16.775642,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:16.838681,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:16.904836,Orin,26,74,6,50
36,20,720,2024-03-26 10:08:16.969599,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:17.033972,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:17.098990,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:17.163742,Orin,16,74,6,50
35,20,720,2024-03-26 10:08:17.226159,Orin,19,74,6,50
36,20,720,2024-03-26 10:08:17.292404,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:17.356875,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:17.422258,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:17.486708,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:17.550018,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:17.613062,Orin,25,74,6,50
35,20,720,2024-03-26 10:08:17.678834,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:17.743801,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:17.808377,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:17.873400,Orin,24,74,6,50
35,20,720,2024-03-26 10:08:17.936595,Orin,25,74,6,50
35,20,720,2024-03-26 10:08:17.999732,Orin,24,74,6,50
36,20,720,2024-03-26 10:08:18.063815,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:18.128686,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:18.192487,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:18.256716,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:18.320400,Orin,25,74,6,50
35,20,720,2024-03-26 10:08:18.384941,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:18.450473,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:18.515210,Orin,18,74,6,50
35,20,720,2024-03-26 10:08:18.579693,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:18.644916,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:18.708708,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:18.772623,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:18.837883,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:18.903243,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:18.967961,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:19.032670,Orin,18,74,6,50
35,20,720,2024-03-26 10:08:19.095600,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:19.160559,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:19.224193,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:19.288900,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:19.353612,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:19.418582,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:19.482105,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:19.547137,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:19.612115,Orin,16,74,6,50
36,20,720,2024-03-26 10:08:19.677068,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:19.741641,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:19.806683,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:19.870896,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:19.934973,Orin,30,74,6,50
35,20,720,2024-03-26 10:08:19.997219,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:20.062750,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:20.127417,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:20.191945,Orin,16,74,6,50
36,20,720,2024-03-26 10:08:20.256763,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:20.319000,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:20.382772,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:20.447885,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:20.513133,Orin,23,74,6,50
35,20,720,2024-03-26 10:08:20.577453,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:20.643124,Orin,27,74,6,50
35,20,720,2024-03-26 10:08:20.706141,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:20.769912,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:20.834753,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:20.899708,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:20.964210,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:21.028681,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:21.092256,Orin,25,74,6,50
35,20,720,2024-03-26 10:08:21.155193,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:21.220102,Orin,16,74,6,50
36,20,720,2024-03-26 10:08:21.285101,Orin,23,74,6,50
38,20,720,2024-03-26 10:08:21.351770,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:21.415843,Orin,46,74,7,50
36,20,720,2024-03-26 10:08:21.480502,Orin,36,74,6,50
36,20,720,2024-03-26 10:08:21.543928,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:21.608492,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:21.672131,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:21.736895,Orin,18,74,6,50
35,20,720,2024-03-26 10:08:21.799912,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:21.865008,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:21.930975,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:21.996120,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:22.060458,Orin,16,74,6,50
36,20,720,2024-03-26 10:08:22.124588,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:22.188413,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:22.252511,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:22.315312,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:22.380195,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:22.444893,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:22.509457,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:22.573803,Orin,28,74,6,50
37,20,720,2024-03-26 10:08:22.638710,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:22.701275,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:22.766271,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:22.830858,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:22.895720,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:22.960081,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:23.025357,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:23.089493,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:23.154156,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:23.218129,Orin,27,74,6,50
36,20,720,2024-03-26 10:08:23.283063,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:23.347475,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:23.411457,Orin,24,74,6,50
36,20,720,2024-03-26 10:08:23.475919,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:23.540834,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:23.605778,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:23.669450,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:23.733198,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:23.797346,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:23.861699,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:23.925263,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:23.990727,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:24.055012,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:24.119576,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:24.183599,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:24.247730,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:24.311742,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:24.379178,Orin,29,74,6,50
36,20,720,2024-03-26 10:08:24.442661,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:24.509421,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:24.573234,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:24.637498,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:24.702004,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:24.766094,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:24.830595,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:24.895426,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:24.959393,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:25.023553,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:25.087550,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:25.152463,Orin,16,74,6,50
36,20,720,2024-03-26 10:08:25.217257,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:25.281743,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:25.346892,Orin,29,74,6,50
36,20,720,2024-03-26 10:08:25.411839,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:25.476979,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:25.542489,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:25.606891,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:25.671930,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:25.736498,Orin,19,74,6,50
37,20,720,2024-03-26 10:08:25.800771,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:25.865501,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:25.929411,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:25.995367,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:26.059799,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:26.124580,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:26.189825,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:26.254059,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:26.319527,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:26.384616,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:26.448850,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:26.514038,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:26.577947,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:26.642424,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:26.706300,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:26.771142,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:26.836501,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:26.901603,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:26.964959,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:27.028491,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:27.092408,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:27.157357,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:27.222076,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:27.285643,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:27.350425,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:27.415253,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:27.480847,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:27.545317,Orin,26,74,6,50
36,20,720,2024-03-26 10:08:27.610274,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:27.673925,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:27.739810,Orin,25,74,6,50
38,20,720,2024-03-26 10:08:27.804948,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:27.869604,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:27.934289,Orin,28,74,6,50
36,20,720,2024-03-26 10:08:27.998437,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:28.066348,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:28.131622,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:28.194257,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:28.259480,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:28.324089,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:28.388271,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:28.455122,Orin,28,74,6,50
37,20,720,2024-03-26 10:08:28.520216,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:28.584306,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:28.650027,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:28.714577,Orin,31,74,6,50
36,20,720,2024-03-26 10:08:28.778367,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:28.845317,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:28.909694,Orin,28,74,6,50
36,20,720,2024-03-26 10:08:28.973408,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:29.039243,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:29.104676,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:29.168866,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:29.234034,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:29.299817,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:29.364421,Orin,21,74,6,50
38,20,720,2024-03-26 10:08:29.432225,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:29.495963,Orin,30,74,6,50
36,20,720,2024-03-26 10:08:29.559887,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:29.627234,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:29.692049,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:29.756372,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:29.823059,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:29.888229,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:29.953569,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:30.017177,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:30.083064,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:30.147459,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:30.210985,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:30.276237,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:30.340745,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:30.404851,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:30.469748,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:30.535134,Orin,24,74,6,50
36,20,720,2024-03-26 10:08:30.597569,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:30.663003,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:30.727717,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:30.792366,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:30.856796,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:30.922347,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:30.987099,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:31.051644,Orin,21,74,6,50
38,20,720,2024-03-26 10:08:31.117269,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:31.180596,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:31.245817,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:31.310037,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:31.374469,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:31.439585,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:31.503686,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:31.567177,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:31.631764,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:31.696553,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:31.760609,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:31.825488,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:31.890943,Orin,27,74,6,50
37,20,720,2024-03-26 10:08:31.955233,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:32.020385,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:32.084448,Orin,16,74,6,50
37,20,720,2024-03-26 10:08:32.149699,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:32.214496,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:32.279073,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:32.344024,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:32.408578,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:32.472923,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:32.538194,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:32.602387,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:32.667359,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:32.731782,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:32.796815,Orin,20,74,6,50
37,20,720,2024-03-26 10:08:32.862007,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:32.926653,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:32.992010,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:33.056661,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:33.120763,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:33.186386,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:33.250821,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:33.316173,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:33.380517,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:33.444560,Orin,21,74,6,50
37,20,720,2024-03-26 10:08:33.509095,Orin,26,74,6,50
37,20,720,2024-03-26 10:08:33.573808,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:33.638138,Orin,23,74,6,50
38,20,720,2024-03-26 10:08:33.702202,Orin,28,74,6,50
37,20,720,2024-03-26 10:08:33.766930,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:33.831787,Orin,25,74,6,50
37,20,720,2024-03-26 10:08:33.896179,Orin,24,74,6,50
37,20,720,2024-03-26 10:08:33.959165,Orin,23,74,6,50
37,20,720,2024-03-26 10:08:34.023330,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:34.088009,Orin,18,74,6,50
37,20,720,2024-03-26 10:08:34.152191,Orin,22,74,6,50
37,20,720,2024-03-26 10:08:34.216209,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:34.394843,Orin,51,74,7,50
36,20,720,2024-03-26 10:08:34.458026,Orin,25,74,6,50
35,20,720,2024-03-26 10:08:34.520146,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:34.586486,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:34.650499,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:34.714913,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:34.778519,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:34.842660,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:34.904850,Orin,25,74,6,50
36,20,720,2024-03-26 10:08:34.970440,Orin,21,74,6,50
36,20,720,2024-03-26 10:08:35.035486,Orin,20,74,6,50
36,20,720,2024-03-26 10:08:35.101218,Orin,25,74,6,50
35,20,720,2024-03-26 10:08:35.162834,Orin,23,74,6,50
36,20,720,2024-03-26 10:08:35.228343,Orin,21,74,6,50
35,20,720,2024-03-26 10:08:35.290032,Orin,22,74,6,50
36,20,720,2024-03-26 10:08:35.355700,Orin,18,74,6,50
36,20,720,2024-03-26 10:08:35.420285,Orin,25,74,6,50
